,address,purpose,cctv_cnt,set_yr,lat,lon
24450,광진구 구의2동 64-39,생활방범,1,`2014-12,37.5474,127.0892
24451,광진구 구의1동 239-17,생활방범,1,`2014-12,37.5424,127.0882
24452,광진구 구의1동 233-8,생활방범,1,`2014-12,37.5445,127.0873
24453,천호대로140길 60,생활방범,3,`2020-12,37.5442,127.0992
24454,신주소X,생활방범,3,`2020-12,37.5493,127.1014
24455,신주소X,생활방범,2,`2020-12,37.5687,127.0779
24456,광진구 구의2동 38,생활방범,1,`2019-12,37.5476,127.0983
24457,광진구 구의2동 38,생활방범,1,`2019-12,37.5476,127.0983
24458,광진구 광장동 387-1,생활방범,3,`2018-12,37.5482,127.1006
24459,광진구 광장동 242-1,생활방범,3,`2018-12,37.546,127.1039
24460,광진구 자양동 582-19,생활방범,3,`2018-12,37.5322,127.0744
24461,광진구 자양동 689-6,생활방범,3,`2018-12,37.531,127.0888
24462,광진구 자양동 619-20,생활방범,2,`2018-12,37.5333,127.0784
24463,광진구 구의동 590-2,생활방범,2,`2018-12,37.5365,127.0902
24464,광진구 구의동 560-5,생활방범,2,`2018-12,37.5552,127.0952
24465,광진구 군자동 115-1,생활방범,3,`2018-12,37.5545,127.0728
24466,광진구 구의2동 38,생활방범,1,`2016-12,37.5494,127.0947
24467,광진구 자양2동 651-50,생활방범,1,`2016-12,37.5303,127.0823
24468,광진구 자양2동 651-50,생활방범,1,`2016-12,37.5303,127.0823
24469,광진구 자양2동 651-50,생활방범,1,`2016-12,37.5302,127.0823
24470,광진구 화양동 8-36,생활방범,1,`2014-12,37.5416,127.0698
24471,서울특별시 광진구 자양4동 44-2,생활방범,1,`2017-04,37.5365,127.0651
24472,서울특별시 광진구 자양4동 41-12,생활방범,1,`2017-04,37.5375,127.0639
24473,서울특별시 광진구 자양3동 588-27,생활방범,1,`2013-12,37.5301,127.0734
24474,서울특별시 광진구 자양3동 588-10,생활방범,1,`2015-12,37.5308,127.0734
24475,서울특별시 광진구 자양3동 582-19,생활방범,1,`2012-12,37.5318,127.0745
24476,서울특별시 광진구 자양3동 581-12,생활방범,4,`2017-04,37.5326,127.0746
24477,서울특별시 광진구 자양3동 553-36,생활방범,1,`2012-12,37.5336,127.0714
24478,서울특별시 광진구 자양3동 553-314,생활방범,1,`2017-04,37.5321,127.0701
24479,서울특별시 광진구 자양3동 540-5,생활방범,1,`2017-04,37.536,127.0708
24480,서울특별시 광진구 자양3동 497-18,생활방범,1,`2017-04,37.532,127.0709
24481,서울특별시 광진구 자양3동 474-24,생활방범,4,`2011-12,37.5311,127.0727
24482,서울특별시 광진구 자양3동 227-31,생활방범,1,`2017-04,37.5381,127.0753
24483,서울특별시 광진구 자양3동 586-4,생활방범,1,`2015-12,37.5314,127.0735
24484,서울특별시 광진구 자양3동 227-289,생활방범,1,`2015-12,37.5357,127.0754
24485,서울특별시 광진구 자양3동 227-275,생활방범,1,`2014-12,37.5361,127.0758
24486,서울특별시 광진구 자양3동 227-244,생활방범,1,`2017-04,37.5365,127.0762
24487,서울특별시 광진구 자양3동 227-232,생활방범,1,`2015-12,37.5369,127.0744
24488,서울특별시 광진구 자양3동 227-217,생활방범,1,`2014-12,37.5384,127.075
24489,서울특별시 광진구 자양3동 227-188,생활방범,1,`2012-12,37.5373,127.0751
24490,서울특별시 광진구 자양3동 227-119,생활방범,1,`2016-12,37.5374,127.0766
24491,서울특별시 광진구 자양2동 690-41,생활방범,1,`2014-12,37.5303,127.0879
24492,서울특별시 광진구 자양2동 688-8,생활방범,4,`2017-04,37.5314,127.0882
24493,서울특별시 광진구 자양2동 686-13,생활방범,1,`2015-12,37.5313,127.0868
24494,서울특별시 광진구 자양2동 681-24,생활방범,1,`2014-12,37.5325,127.0865
24495,서울특별시 광진구 자양2동 680-10,생활방범,1,`2015-12,37.5363,127.0847
24496,서울특별시 광진구 자양2동 669-10,생활방범,4,`2015-12,37.5286,127.0851
24497,서울특별시 광진구 자양2동 667-29,생활방범,1,`2017-04,37.5298,127.0846
24498,서울특별시 광진구 자양2동 666-28,생활방범,1,`2017-04,37.5291,127.084
24499,서울특별시 광진구 자양2동 643-20,생활방범,1,`2017-04,37.5279,127.0803
24500,서울특별시 광진구 자양2동 639-38,생활방범,4,`2015-12,37.5296,127.08
24501,서울특별시 광진구 자양2동 638-10,생활방범,1,`2013-12,37.5306,127.0805
24502,서울특별시 광진구 자양2동 606-45,생활방범,1,`2013-12,37.5315,127.0793
24503,서울특별시 광진구 광장동 148-6,생활방범,1,`2017-12,37.5488,127.109
24504,서울특별시 광진구 광장동 107-1,생활방범,1,`2017-04,37.5513,127.1099
24505,서울특별시 광진구 광장동 570,생활방범,1,`2015-12,37.5423463,127.099597
24506,서울특별시 광진구 광장동 554,생활방범,2,`2017-04,37.567639,127.084994
24507,서울특별시 광진구 자양2동 681-24,생활방범,1,`2014-12,37.5325,127.0865
24508,서울특별시 광진구 자양2동 680-10,생활방범,1,`2015-12,37.5363,127.0847
24509,서울특별시 광진구 자양2동 669-10,생활방범,4,`2015-12,37.5286,127.0851
24510,서울특별시 광진구 자양2동 667-29,생활방범,1,`2017-04,37.5298,127.0846
24511,서울특별시 광진구 자양2동 666-28,생활방범,1,`2017-04,37.5291,127.084
24512,서울특별시 광진구 자양2동 643-20,생활방범,1,`2017-04,37.5279,127.0803
24513,서울특별시 광진구 자양2동 639-38,생활방범,4,`2015-12,37.5296,127.08
24514,서울특별시 광진구 자양2동 638-10,생활방범,1,`2013-12,37.5306,127.0805
24515,서울특별시 광진구 자양2동 606-45,생활방범,1,`2013-12,37.5315,127.0793
24516,서울특별시 광진구 자양2동 604-27,생활방범,4,`2017-04,37.5311,127.0779
24517,서울특별시 광진구 자양2동 593-14,생활방범,1,`2013-12,37.5296,127.0769
24518,서울특별시 광진구 자양2동 684,생활방범,1,`2012-12,37.5642,127.088
24519,서울특별시 광진구 자양2동 677,생활방범,4,`2017-04,37.5315,127.0852
24520,서울특별시 광진구 자양2동 674,생활방범,1,`2014-12,37.5307,127.0865
24521,서울특별시 광진구 자양2동 644,생활방범,1,`2017-04,37.5286,127.0811
24522,서울특별시 광진구 자양1동 771-31,생활방범,4,`2014-12,37.5381,127.0804
24523,서울특별시 광진구 자양1동 770-31,생활방범,1,`2014-12,37.5384,127.081
24524,서울특별시 광진구 자양1동 767-2,생활방범,2,`2017-04,37.5398,127.0823
24525,서울특별시 광진구 자양1동 654-16,생활방범,1,`2017-04,37.5323,127.0824
24526,서울특별시 광진구 자양1동 635-36,생활방범,3,`2017-04,37.5323,127.0806
24527,서울특별시 광진구 자양1동 632-34,생활방범,1,`2013-12,37.5335,127.0828
24528,광진구 화양동 12-55,생활방범,1,`2012-12,37.5446,127.0707
24529,광진구 화양동 110-34,생활방범,1,`2013-12,37.5466,127.0718
24530,광진구 화양동 45-3,생활방범,1,`2015-12,37.543,127.0668
24531,광진구 화양동 32-1,생활방범,1,`2013-12,37.5466,127.0677
24532,광진구 중곡4동 68-19,생활방범,1,`2013-12,37.5591,127.0909
24533,광진구 중곡4동 100-16,생활방범,1,`2014-12,37.557,127.0921
24534,광진구 중곡3동 195-1,생활방범,1,`2018-12,37.5701,127.0845
24535,광진구 중곡3동 695,생활방범,1,`2013-12,37.5686,127.0804
24536,광진구 중곡2동 51-6,생활방범,1,`2015-12,37.5597,127.0841
24537,광진구 중곡1동 232-44,생활방범,1,`2013-12,37.5648,127.0794
24538,광진구 자양4동 74-21,생활방범,1,`2013-12,37.5329,127.0658
24539,광진구 자양4동 74-21,생활방범,1,`2013-12,37.533,127.0664
24540,광진구 자양4동 553-22,생활방범,1,`2013-12,37.5352,127.0678
24541,광진구 자양1동 859-1,생활방범,1,`2013-12,37.5387,127.0817
24542,광진구 자양4동 5-7,생활방범,1,`2013-12,37.5392,127.0686
24543,광진구 자양4동 5-7,생활방범,1,`2013-12,37.5393,127.0682
24544,광진구 자양3동 792-1,생활방범,1,`2013-12,37.5337,127.0699
24545,광진구 자양2동 686-52,생활방범,1,`2012-12,37.5322,127.0878
24546,광진구 자양1동 804-10,생활방범,1,`2012-12,37.5359,127.0777
24547,광진구 자양1동 630,생활방범,1,`2014-12,37.5344,127.0822
24548,광진구 능동 367-2,생활방범,1,`2013-12,37.5538,127.0794
24549,광진구 능동 367-2,생활방범,1,`2013-12,37.5536,127.0793
24550,광진구 능동 242-26,생활방범,1,`2018-12,37.5524,127.0826
24551,광진구 능동 242-26,생활방범,1,`2013-12,37.5525,127.083
24552,광진구 군자동 159-1,생활방범,1,`2013-12,37.5561,127.0737
24553,광진구 구의3동 546-2,생활방범,1,`2014-12,37.5374,127.0945
24554,광진구 구의3동 546-2,생활방범,1,`2012-12,37.5368,127.0948
24555,광진구 구의3동 227-13,생활방범,1,`2015-12,37.543,127.0911
24556,광진구 구의3동 223-4,생활방범,1,`2012-12,37.5407,127.0907
24557,광진구 구의3동 216-4,생활방범,1,`2015-12,37.5381,127.0924
24558,광진구 구의3동 206-10,생활방범,1,`2015-12,37.5413,127.0943
24559,광진구 구의2동 60-8,생활방범,1,`2012-12,37.5484,127.0922
24560,구의1동 634-13,어린이보호,4,`2019-12,37.5439,127.0838
24561,서울특별시 광진구 구의동 80-61,어린이보호,4,`2018-12,37.5469,127.087
24562,서울특별시 광진구 자양동 231-51,어린이보호,4,`2018-12,37.5362,127.0797
24563,서울특별시 광진구 구의3동 593-19,어린이보호,4,`2018-12,37.5343,127.091
24564,서울특별시 광진구 구의3동 591,어린이보호,4,`2018-12,37.5357,127.0896
24565,서울특별시 광진구 자양2동 604-27,생활방범,4,`2017-04,37.5311,127.0779
24566,서울특별시 광진구 자양2동 593-14,생활방범,1,`2013-12,37.5296,127.0769
24567,서울특별시 광진구 자양2동 684,생활방범,1,`2012-12,37.5642,127.088
24568,서울특별시 광진구 자양2동 677,생활방범,4,`2017-04,37.5315,127.0852
24569,서울특별시 광진구 자양2동 674,생활방범,1,`2014-12,37.5307,127.0865
24570,서울특별시 광진구 자양2동 644,생활방범,1,`2017-04,37.5286,127.0811
24571,서울특별시 광진구 자양1동 771-31,생활방범,4,`2014-12,37.5381,127.0804
24572,서울특별시 광진구 자양1동 770-31,생활방범,1,`2014-12,37.5384,127.081
24573,서울특별시 광진구 자양1동 767-2,생활방범,2,`2017-04,37.5398,127.0823
24574,서울특별시 광진구 자양1동 654-16,생활방범,1,`2017-04,37.5323,127.0824
24575,서울특별시 광진구 자양1동 635-36,생활방범,3,`2017-04,37.5323,127.0806
24576,서울특별시 광진구 자양1동 632-34,생활방범,1,`2013-12,37.5335,127.0828
24577,서울특별시 광진구 자양1동 632-11,생활방범,1,`2015-12,37.5334,127.0822
24578,서울특별시 광진구 자양1동 631-34,생활방범,1,`2013-12,37.5334,127.081
24579,서울특별시 광진구 자양1동 629-38,생활방범,1,`2017-04,37.5338,127.0829
24580,서울특별시 광진구 자양1동 622-40,생활방범,1,`2016-12,37.5339,127.0804
24581,서울특별시 광진구 자양1동 619-20,생활방범,1,`2015-12,37.5331,127.0781
24582,광진구 중곡4동 74-126,생활방범,1,`2014-12,37.5588,127.0934
24583,광진구 중곡4동 72-86,생활방범,1,`2014-12,37.5611,127.095
24584,광진구 중곡4동 72-80,생활방범,1,`2014-12,37.562,127.0956
24585,광진구 중곡4동 601-13,생활방범,1,`2014-12,37.571,127.0875
24586,광진구 중곡4동 600-10,생활방범,1,`2014-12,37.5705,127.0879
24587,광진구 중곡4동 74-7,생활방범,1,`2014-12,37.559,127.0944
24588,광진구 중곡4동 68-3,생활방범,1,`2014-12,37.5595,127.0914
24589,광진구 중곡3동 29-37,생활방범,1,`2014-12,37.5667,127.0854
24590,광진구 중곡3동 220-69,생활방범,1,`2014-12,37.5658,127.0824
24591,광진구 중곡3동 220-62,생활방범,1,`2014-12,37.5661,127.0831
24592,광진구 중곡3동 193-19,생활방범,1,`2014-12,37.5662,127.0819
24593,서울특별시 광진구 자양1동 632-11,생활방범,1,`2015-12,37.5334,127.0822
24594,서울특별시 광진구 자양1동 631-34,생활방범,1,`2013-12,37.5334,127.081
24595,서울특별시 광진구 자양1동 629-38,생활방범,1,`2017-04,37.5338,127.0829
24596,서울특별시 광진구 자양1동 622-40,생활방범,1,`2016-12,37.5339,127.0804
24597,서울특별시 광진구 자양1동 619-20,생활방범,1,`2015-12,37.5331,127.0781
24598,서울특별시 광진구 자양1동 617-6,생활방범,1,`2016-12,37.5336,127.0801
24599,서울특별시 광진구 구의3동 212-32,생활방범,3,`2017-04,37.5404,127.0933
24600,서울특별시 광진구 구의3동 211-13,생활방범,1,`2012-12,37.541,127.0928
24601,서울특별시 광진구 구의3동 210-14,생활방범,1,`2017-04,37.5404,127.0917
24602,서울특별시 광진구 구의3동 209-77,생활방범,3,`2017-12,37.5412,127.0922
24603,서울특별시 광진구 구의3동 208-26,생활방범,1,`2012-12,37.5415,127.091
24604,서울특별시 광진구 구의3동 207-40,생활방범,4,`2013-12,37.5406,127.0923
24605,서울특별시 광진구 구의3동 206-12,생활방범,1,`2015-12,37.5409,127.0942
24606,서울특별시 광진구 구의3동 206-10,생활방범,1,`2015-12,37.5412,127.0946
24607,서울특별시 광진구 자양2동 679-1,어린이보호,4,`2017-12,37.5318,127.0841
24608,서울특별시 광진구 구의2동 60-88,어린이보호,1,`2010-12,37.5468,127.0917
24609,서울특별시 광진구 화양동 49-21,어린이보호,1,`2011-12,37.5424,127.0651
24610,서울특별시 광진구 화양동 42-21,어린이보호,1,`2013-12,37.5435,127.0656
24611,서울특별시 광진구 화양동 2-49,어린이보호,1,`2013-12,37.5437,127.0722
24612,서울특별시 광진구 화양동 465-1,어린이보호,1,`2014-12,37.5452,127.0791
24613,서울특별시 광진구 화양동 16-16,어린이보호,1,`2010-12,37.5456,127.0706
24614,서울특별시 광진구 화양동 11-1,어린이보호,1,`2010-12,37.5428,127.071
24615,서울특별시 광진구 화양동 303-9,어린이보호,1,`2015-12,37.5431,127.0814
24616,서울특별시 광진구 화양동 1-20,어린이보호,1,`2012-12,37.5449,127.0713
24617,서울특별시 광진구 화양동 234,어린이보호,1,`2016-12,37.544,127.0658
24618,서울특별시 광진구 중곡4동 176-21,어린이보호,1,`2012-12,37.5673,127.0886
24619,서울특별시 광진구 중곡3동 175-100,어린이보호,1,`2015-12,37.57,127.0818
24620,서울특별시 광진구 중곡2동 138-10,어린이보호,1,`2012-12,37.5574,127.0827
24621,서울특별시 광진구 중곡4동 79-23,어린이보호,1,`2012-12,37.5574,127.0887
24622,서울특별시 광진구 중곡4동 75-48,어린이보호,1,`2011-12,37.5585,127.0917
24623,서울특별시 광진구 중곡4동 293-28,어린이보호,1,`2012-12,37.5687,127.0869
24624,서울특별시 광진구 중곡4동 271-1,어린이보호,1,`2011-12,37.5636,127.0884
24625,서울특별시 광진구 중곡4동 18-67,어린이보호,1,`2012-12,37.5651,127.087
24626,서울특별시 광진구 중곡4동 18-59,어린이보호,1,`2013-12,37.5653,127.0891
24627,서울특별시 광진구 중곡4동 18-136,어린이보호,1,`2010-12,37.5652,127.0879
24628,서울특별시 광진구 중곡4동 176-42,어린이보호,1,`2010-12,37.567,127.09
24629,서울특별시 광진구 중곡4동 150-320,어린이보호,1,`2013-12,37.5622,127.0885
24630,서울특별시 광진구 중곡4동 77-1,어린이보호,1,`2013-12,37.559,127.0901
24631,서울특별시 광진구 중곡3동 607-3,어린이보호,1,`2011-12,37.5707,127.086
24632,서울특별시 광진구 중곡3동 589-5,어린이보호,1,`2011-12,37.5705,127.08
24633,서울특별시 광진구 중곡3동 587-2,어린이보호,1,`2014-12,37.5716,127.0803
24634,서울특별시 광진구 중곡3동 567-1,어린이보호,1,`2013-12,37.571,127.0814
24635,서울특별시 광진구 중곡3동 236-15,어린이보호,1,`2014-12,37.5663,127.0775
24636,서울특별시 광진구 중곡3동 220-52,어린이보호,1,`2010-12,37.5654,127.0832
24637,서울특별시 광진구 중곡3동 220-47,어린이보호,1,`2013-12,37.5651,127.0817
24638,서울특별시 광진구 중곡3동 192-16,어린이보호,1,`2014-12,37.5658,127.0805
24639,서울특별시 광진구 자양4동 41-12,생활방범,1,`2017-04,37.5375,127.0639
24640,서울특별시 광진구 자양3동 588-27,생활방범,1,`2013-12,37.5301,127.0734
24641,서울특별시 광진구 자양3동 588-10,생활방범,1,`2015-12,37.5308,127.0734
24642,서울특별시 광진구 자양3동 582-19,생활방범,1,`2012-12,37.5318,127.0745
24643,서울특별시 광진구 자양3동 581-12,생활방범,4,`2017-04,37.5326,127.0746
24644,서울특별시 광진구 자양3동 553-36,생활방범,1,`2012-12,37.5336,127.0714
24645,서울특별시 광진구 자양3동 553-314,생활방범,1,`2017-04,37.5321,127.0701
24646,서울특별시 광진구 자양3동 540-5,생활방범,1,`2017-04,37.536,127.0708
24647,서울특별시 광진구 자양3동 497-18,생활방범,1,`2017-04,37.532,127.0709
24648,서울특별시 광진구 자양3동 474-24,생활방범,4,`2011-12,37.5311,127.0727
24649,서울특별시 광진구 자양3동 227-31,생활방범,1,`2017-04,37.5381,127.0753
24650,서울특별시 광진구 자양3동 586-4,생활방범,1,`2015-12,37.5314,127.0735
24651,서울특별시 광진구 자양3동 227-289,생활방범,1,`2015-12,37.5357,127.0754
24652,서울특별시 광진구 자양3동 227-275,생활방범,1,`2014-12,37.5361,127.0758
24653,서울특별시 광진구 자양3동 227-244,생활방범,1,`2017-04,37.5365,127.0762
24654,서울특별시 광진구 구의3동 205-3,생활방범,1,`2014-12,37.5423,127.0936
24655,서울특별시 광진구 구의3동 204-32,생활방범,1,`2014-12,37.5433,127.0925
24656,서울특별시 광진구 구의3동 203-26,생활방범,1,`2011-12,37.5437,127.0915
24657,서울특별시 광진구 구의2동 78-38,생활방범,1,`2015-12,37.5494,127.0892
24658,서울특별시 광진구 구의2동 69-28,생활방범,1,`2017-04,37.5462,127.0875
24659,서울특별시 광진구 구의2동 65-15,생활방범,1,`2017-04,37.5464,127.0883
24660,서울특별시 광진구 구의2동 64-33,생활방범,4,`2014-12,37.5471,127.0885
24661,서울특별시 광진구 구의2동 619-3,생활방범,1,`2015-12,37.5477,127.0864
24662,서울특별시 광진구 구의2동 618-1,생활방범,1,`2014-12,37.5483,127.0869
24663,서울특별시 광진구 구의2동 617-3,생활방범,1,`2017-04,37.5484,127.0862
24664,서울특별시 광진구 구의2동 60-23,생활방범,1,`2014-12,37.5479,127.0916
24665,서울특별시 광진구 구의2동 58-16,생활방범,1,`2015-12,37.5497,127.0932
24666,서울특별시 광진구 구의2동 57-17,생활방범,4,`2013-12,37.5501,127.0922
24667,서울특별시 광진구 중곡3동 191-77,어린이보호,1,`2010-12,37.566,127.0784
24668,서울특별시 광진구 중곡3동 191-69,어린이보호,1,`2014-12,37.5654,127.0801
24669,서울특별시 광진구 중곡3동 191-127,어린이보호,1,`2010-12,37.5659,127.079
24670,서울특별시 광진구 중곡3동 177-48,어린이보호,1,`2011-12,37.5701,127.0812
24671,서울특별시 광진구 중곡3동 172-1,어린이보호,1,`2013-12,37.5665,127.0839
24672,서울특별시 광진구 중곡3동 577-4,어린이보호,1,`2011-12,37.5703,127.0807
24673,서울특별시 광진구 중곡2동 141-12,어린이보호,1,`2011-12,37.5582,127.0828
24674,서울특별시 광진구 중곡2동 138-32,어린이보호,1,`2010-12,37.5577,127.0832
24675,서울특별시 광진구 중곡2동 138-1,어린이보호,1,`2010-12,37.5586,127.0838
24676,서울특별시 광진구 중곡2동 133-5,어린이보호,1,`2011-12,37.5564,127.0849
24677,서울특별시 광진구 중곡2동 131-1,어린이보호,1,`2013-12,37.5558,127.0849
24678,서울특별시 광진구 중곡2동 124-65,어린이보호,1,`2013-12,37.5577,127.0878
24679,서울특별시 광진구 중곡2동 121-1,어린이보호,1,`2011-12,37.5575,127.0865
24680,서울특별시 광진구 중곡2동 28-7,어린이보호,1,`2014-12,37.5635,127.0868
24681,서울특별시 광진구 중곡2동 53-1,어린이보호,1,`2012-12,37.5591,127.0842
24682,서울특별시 광진구 중곡2동 51-6,어린이보호,1,`2010-12,37.5597,127.0838
24683,서울특별시 광진구 중곡1동 233-1,어린이보호,1,`2013-12,37.5655,127.0795
24684,서울특별시 광진구 중곡1동 165-18,어린이보호,1,`2011-12,37.5644,127.0827
24685,서울특별시 광진구 중곡1동 164-8,어린이보호,4,`2012-12,37.5625,127.0821
24686,서울특별시 광진구 중곡1동 164-3,어린이보호,1,`2011-12,37.563,127.082
24687,서울특별시 광진구 자양2동 677-7,어린이보호,1,`2016-12,37.5318,127.0856
24688,서울특별시 광진구 자양1동 223-1,어린이보호,1,`2015-12,37.5374,127.0792
24689,서울특별시 광진구 자양2동 811,어린이보호,1,`2015-12,37.5293,127.0759
24690,서울특별시 광진구 자양2동 692,어린이보호,1,`2010-12,37.5302,127.0892
24691,서울특별시 광진구 자양4동 553-9,어린이보호,1,`2013-12,37.5367,127.0669
24692,서울특별시 광진구 자양4동 553-12,어린이보호,1,`2012-12,37.5371,127.0659
24693,서울특별시 광진구 자양4동 52-65,어린이보호,1,`2013-12,37.5365,127.0632
24694,서울특별시 광진구 자양4동 197-6,어린이보호,1,`2011-12,37.5361,127.0623
24695,서울특별시 광진구 자양4동 53-1,어린이보호,1,`2013-12,37.5358,127.0636
24696,서울특별시 광진구 자양3동 761-1,어린이보호,1,`2013-12,37.5347,127.0701
24697,서울특별시 광진구 자양3동 587-13,어린이보호,1,`2011-12,37.5309,127.0704
24698,서울특별시 광진구 자양3동 554-6,어린이보호,1,`2012-12,37.5342,127.069
24699,서울특별시 광진구 자양3동 227-232,생활방범,1,`2015-12,37.5369,127.0744
24700,서울특별시 광진구 자양3동 227-217,생활방범,1,`2014-12,37.5384,127.075
24701,서울특별시 광진구 자양3동 227-188,생활방범,1,`2012-12,37.5373,127.0751
24702,서울특별시 광진구 자양3동 227-119,생활방범,1,`2016-12,37.5374,127.0766
24703,서울특별시 광진구 자양2동 690-41,생활방범,1,`2014-12,37.5303,127.0879
24704,서울특별시 광진구 자양2동 688-8,생활방범,4,`2017-04,37.5314,127.0882
24705,서울특별시 광진구 자양2동 686-13,생활방범,1,`2015-12,37.5313,127.0868
24706,서울특별시 광진구 자양2동 681-24,생활방범,1,`2014-12,37.5325,127.0865
24707,서울특별시 광진구 자양2동 680-10,생활방범,1,`2015-12,37.5363,127.0847
24708,서울특별시 광진구 자양2동 669-10,생활방범,4,`2015-12,37.5286,127.0851
24709,서울특별시 광진구 자양2동 667-29,생활방범,1,`2017-04,37.5298,127.0846
24710,서울특별시 광진구 자양2동 666-28,생활방범,1,`2017-04,37.5291,127.084
24711,광진구 중곡3동 191-92,생활방범,1,`2014-12,37.5668,127.0798
24712,광진구 중곡3동 28-21,생활방범,1,`2014-12,37.5638,127.0859
24713,광진구 중곡2동 31-19,생활방범,1,`2014-12,37.5631,127.0832
24714,광진구 중곡2동 128-34,생활방범,1,`2014-12,37.5586,127.0854
24715,광진구 중곡2동 123-27,생활방범,1,`2014-12,37.5571,127.0873
24716,광진구 중곡1동 257-22,생활방범,1,`2014-12,37.5615,127.0794
24717,광진구 능동 389-1,생활방범,1,`2014-12,37.5533,127.0794
24718,광진구 능동 320-37,생활방범,1,`2014-12,37.5553,127.0792
24719,광진구 능동 314-10,생활방범,1,`2014-12,37.5521,127.0782
24720,광진구 능동 283-1,생활방범,1,`2014-12,37.5542,127.0786
24721,광진구 능동 257-25,생활방범,1,`2014-12,37.5522,127.0877
24722,광진구 능동 249-41,생활방범,1,`2014-12,37.5528,127.0858
24723,광진구 능동 249-28,생활방범,1,`2014-12,37.553,127.0856
24724,광진구 능동 248-7(이전됨),생활방범,1,`2014-12,37.5537,127.0865
24725,광진구 능동 243-10,생활방범,1,`2014-12,37.5528,127.0837
24726,광진구 능동 239-12,생활방범,1,`2014-12,37.5538,127.0834
24727,광진구 능동 237-7,생활방범,1,`2014-12,37.5548,127.0838
24728,광진구 능동 232-3,생활방범,1,`2014-12,37.554,127.0803
24729,광진구 능동 223-20,생활방범,1,`2014-12,37.5555,127.0808
24730,광진구 능동 220-5,생활방범,1,`2014-12,37.5564,127.0801
24731,광진구 능동 138-2,생활방범,1,`2014-12,37.5527,127.0813
24732,광진구 군자동 134-21,생활방범,1,`2014-12,37.5554,127.0722
24733,광진구 구의2동 64-39,생활방범,1,`2014-12,37.5474,127.0892
24734,서울특별시 광진구 자양3동 553-503,어린이보호,1,`2010-12,37.5345,127.0718
24735,서울특별시 광진구 자양3동 536-11,어린이보호,1,`2011-12,37.5352,127.0714
24736,서울특별시 광진구 자양3동 524-13,어린이보호,1,`2011-12,37.536,127.0735
24737,서울특별시 광진구 자양3동 520-9,어린이보호,1,`2012-12,37.5335,127.0749
24738,서울특별시 광진구 자양3동 504-7,어린이보호,1,`2013-12,37.5351,127.0687
24739,서울특별시 광진구 자양3동 504-7,어린이보호,1,`2010-12,37.5347,127.0683
24740,서울특별시 광진구 자양3동 461-1,어린이보호,1,`2012-12,37.5335,127.073
24741,서울특별시 광진구 자양2동 694-1,어린이보호,1,`2013-12,37.5334,127.0902
24742,서울특별시 광진구 자양2동 688-1,어린이보호,1,`2012-12,37.5318,127.0884
24743,서울특별시 광진구 자양2동 685-2,어린이보호,1,`2013-12,37.5319,127.0866
24744,서울특별시 광진구 자양2동 663-35,어린이보호,1,`2010-12,37.5305,127.0838
24745,서울특별시 광진구 자양2동 663-21,어린이보호,1,`2014-12,37.531,127.084
24746,서울특별시 광진구 자양2동 662-16,어린이보호,1,`2012-12,37.5312,127.0845
24747,서울특별시 광진구 자양2동 652-33,어린이보호,1,`2013-12,37.5313,127.0826
24748,서울특별시 광진구 자양2동 600-15,어린이보호,1,`2012-12,37.5305,127.0751
24749,서울특별시 광진구 자양2동 597-42,어린이보호,1,`2013-12,37.53,127.0773
24750,서울특별시 광진구 자양2동 591-12,어린이보호,1,`2012-12,37.5297,127.075
24751,서울특별시 광진구 자양2동 693,어린이보호,1,`2012-12,37.5324,127.0902
24752,서울특별시 광진구 자양2동 689,어린이보호,1,`2010-12,37.5307,127.0886
24753,서울특별시 광진구 자양2동 684,어린이보호,1,`2010-12,37.5323,127.089
24754,서울특별시 광진구 자양2동 662,어린이보호,1,`2010-12,37.5315,127.0827
24755,서울특별시 광진구 자양2동 602,어린이보호,1,`2011-12,37.5321,127.0768
24756,서울특별시 광진구 자양2동 601,어린이보호,1,`2011-12,37.5325,127.0756
24757,서울특별시 광진구 자양2동 594,어린이보호,1,`2011-12,37.5298,127.0775
24758,서울특별시 광진구 자양2동 591,어린이보호,1,`2010-12,37.5302,127.0762
24759,서울특별시 광진구 자양1동 658-16,어린이보호,1,`2012-12,37.5331,127.0847
24760,서울특별시 광진구 자양1동 222-17,어린이보호,1,`2010-12,37.5364,127.0789
24761,서울특별시 광진구 자양1동 221-1,어린이보호,1,`2013-12,37.537,127.0808
24762,서울특별시 광진구 자양1동 765,어린이보호,1,`2013-12,37.5413,127.0832
24763,서울특별시 광진구 능동 239-1,어린이보호,1,`2013-12,37.5545,127.0824
24764,서울특별시 광진구 능동 25,어린이보호,1,`2014-12,37.5494,127.0876
24765,서울특별시 광진구 군자동 464-15,어린이보호,1,`2012-12,37.5575,127.0735
24766,광진구 구의1동 239-17,생활방범,1,`2014-12,37.5424,127.0882
24767,광진구 구의1동 233-8,생활방범,1,`2014-12,37.5445,127.0873
24768,천호대로140길 60,생활방범,3,`2020-12,37.5442,127.0992
24769,신주소X,생활방범,3,`2020-12,37.5493,127.1014
24770,신주소X,생활방범,2,`2020-12,37.5687,127.0779
24771,광진구 구의2동 38,생활방범,1,`2019-12,37.5476,127.0983
24772,광진구 구의2동 38,생활방범,1,`2019-12,37.5476,127.0983
24773,광진구 광장동 387-1,생활방범,3,`2018-12,37.5482,127.1006
