park_nm,park_gbn,lon,lat
화곡2주구1,어린이공원,126.838658,37.550169
화곡2주구2,어린이공원,126.838686,37.548687
범바위,어린이공원,126.841377,37.543234
개나리,어린이공원,126.844024,37.548372
화곡3주구1,어린이공원,126.846863,37.531816
화곡3주구2,어린이공원,126.839983,37.541419
역말,어린이공원,126.848944,37.549726
백연,어린이공원,126.851903,37.550667
솔뫼,어린이공원,126.838591,37.538026
월정,어린이공원,126.835992,37.535153
초롱,어린이공원,126.836229,37.538048
은행,어린이공원,126.840511,37.535784
까치산,어린이공원,126.841895,37.533399
배다리,어린이공원,126.848297,37.532081
안골,어린이공원,126.850746,37.535964
대무,어린이공원,126.847506,37.538002
모태,어린이공원,126.849512,37.529462
더부리,어린이공원,126.846751,37.534837
문래소공원,소공원,126.886418,37.519878
인스빌1 소공원,소공원,126.888327,37.514461
(가칭)모아미래도 소공원,소공원,126.886941,37.516607
양남어린이공원,어린이공원,126.888303,37.52320479
양화폭포근린공원,근린공원,126.881219,37.548968
코끼리,어린이공원,126.848535,37.563238
구암,근린공원,126.853729,37.567599
황금내,근린공원,126.864104,37.561783
원당,근린공원,126.842567,37.559782
등촌,근린공원,126.841391,37.563683
서낭당,근린공원,126.849984,37.558865
방화,근린공원,126.81412,37.580907
옹기골,근린공원,126.821695,37.573562
매화,근린공원,126.852151,37.557535
발산,근린공원,126.825837,37.55454
서울식물원,근린공원,126.823068,37.569783
마곡나루,근린공원,126.813091,37.566183
마곡하늬,근린공원,126.812659,37.556699
아리수,어린이공원,126.875286,37.551786
등서,어린이공원,126.854759,37.559235
백석,어린이공원,126.863328,37.55261
등마루,어린이공원,126.857379,37.556275
도림,어린이공원,126.862861,37.555871
한마음,어린이공원,126.843248,37.560723
새나라,어린이공원,126.852004,37.561861
백합,어린이공원,126.844996,37.559303
채송화,어린이공원,126.845988,37.562782
푸르매,어린이공원,126.847497,37.559106
새벗,어린이공원,126.840279,37.560711
우장,근린공원,126.843808,37.55282
궁산,근린공원,126.841332,37.574254
염창,근린공원,126.869821,37.557007
꿩고개,근린공원,126.808105,37.577983
등마루,근린공원,126.856221,37.552858
공암나루,근린공원,126.849087,37.570635
휴암문화공원,문화공원,126.8781707,37.58479973
천왕근린공원(시),근린공원,126.832162,37.576299
장미,어린이공원,126.813805,37.556809
새싹,어린이공원,126.809344,37.569485
다솔,어린이공원,126.818395,37.554534
내촌,어린이공원,126.808687,37.570073
신대부석,어린이공원,126.816494,37.583724
목련,어린이공원,126.807825,37.564958
샛별,어린이공원,126.809466,37.572699
꽃동네,어린이공원,126.847132,37.570095
가양,어린이공원,126.844789,37.569758
엄지,어린이공원,126.854721,37.565769
무지개,어린이공원,126.851657,37.565086
풀피리,어린이공원,126.854686,37.563578
곰돌이,어린이공원,126.857527,37.562405
비둘기,어린이공원,126.862944,37.559504
진달래,어린이공원,126.860808,37.562509
발음,어린이공원,126.833204,37.552042
수정,어린이공원,126.827431,37.554331
은행나무,어린이공원,126.823201,37.551205
신광명,어린이공원,126.823007,37.555429
원당,어린이공원,126.842084,37.557413
가곡,어린이공원,126.837765,37.555964
꿈빛,어린이공원,126.840003,37.556117
활주로,어린이공원,126.815978,37.554197
송정,어린이공원,126.811276,37.560635
쌈지,어린이공원,126.815041,37.571198
개나리,어린이공원,126.812217,37.573113
긴등,어린이공원,126.816214,37.567986
문성,어린이공원,126.815435,37.564839
새싹,어린이공원,126.812748,37.574806
도레미,어린이공원,126.819136,37.571792
들꽃,어린이공원,126.821181,37.570583
봉선화,어린이공원,126.806987,37.566522
민들레,어린이공원,126.806731,37.567221
새말,어린이공원,126.846474,37.552035
연지,어린이공원,126.853537,37.554707
나들이,어린이공원,126.844243,37.571854
아름,어린이공원,126.848864,37.568594
목련어린이공원,어린이공원,126.880169,37.587419
산수유어린이공원,어린이공원,126.879329,37.585402
산딸나무어린이공원,어린이공원,126.877805,37.583562
은하수,어린이공원,126.806422,37.570621
능말,어린이공원,126.810583,37.577955
메아리,어린이공원,126.814415,37.578615
느티,어린이공원,126.810313,37.579358
돌샘,어린이공원,126.818793,37.576054
꿈나무,어린이공원,126.818941,37.575238
개화,어린이공원,126.812534,37.580248
긴등마을,어린이공원,126.818681,37.563075
꿈자람,어린이공원,126.819154,37.564793
다솜,어린이공원,126.818161,37.563003
풀잎,어린이공원,126.817017,37.556989
푸르미,어린이공원,126.825543,37.570311
예솔,어린이공원,126.822741,37.563515
솔,어린이공원,126.825767,37.555856
햇빛,어린이공원,126.826886,37.555822
마로니에공원,문화공원,127.002513,37.580336
삼청공원,근린공원,126.983451,37.587701
와룡공원,근린공원,126.990122,37.591168
숭인공원,근린공원,127.018225,37.577473
지봉골공원,어린이공원,127.014468,37.578947
북한산공원,근린공원,126.980549,37.601976
창신공원,어린이공원,127.012931,37.578276
창덕공원,근린공원,126.989712,37.578868
낙산공원,어린이공원,127.010184,37.579546
명륜공원,어린이공원,126.998279,37.588055
원서공원,근린공원,126.988566,37.578234
경학공원,어린이공원,126.996902,37.584487
선농단,역사공원,127.0318885,37.58118377
삼청,근린공원,126.9871874,37.5931371
자주바위,어린이공원,127.0178925,37.58287149
북악산,근린공원,126.9871874,37.5931371
돌마루,소공원,127.012142,37.5880187
되너미,소공원,127.012756,37.586644
꿈빛,소공원,127.012756,37.586644
동망봉,어린이공원,127.017073,37.5838591
숭인,근린공원,127.0178925,37.58287149
삼선,어린이공원,127.01039,37.58323585
범바위,어린이공원,127.021534,37.585257
꿈나라,어린이공원,127.023018,37.580024
새소리,어린이공원,127.025382,37.600751
매화,어린이공원,127.0207412,37.60011962
고암,어린이공원,127.031027,37.599243
성북,근린공원,127.023636,37.600528
개운산,근린공원,127.0257184,37.59741206
벽오산,어린이공원,127.0302701,37.62758933
미아도심소,어린이공원,127.031259,37.62536211
오 패,어린이공원,127.032307,37.62231672
한 빛,어린이공원,127.022893,37.62768452
운 산,어린이공원,127.025573,37.63209072
솔 샘,어린이공원,127.027053,37.618286
으 뜸,어린이공원,127.0262405,37.62361033
세 일,어린이공원,127.0252619,37.63387737
응달마을,어린이공원,127.024271,37.618383
미래,소공원,127.014615,37.624872
폭포,소공원,127.020702,37.614482
꼭지,소공원,127.017436,37.617126
테두리,어린이공원,127.017141,37.618199
고갯마루,어린이공원,127.017399,37.617067
강북6구역,소공원,127.030491,37.613866
오동근린공원,근린공원,127.0330423,37.62923217
청 암,어린이공원,127.017047,37.624364
보등골,어린이공원,127.018417,37.635202
수유일공원,어린이공원,127.017011,37.630852
빨래골,어린이공원,127.014863,37.629534
평창공원,소공원,126.977439,37.610096
북한산,근린공원,127.0060971,37.62301953
길음2구역,근린공원,127.022011,37.60504961
정릉동,근린공원,127.0045308,37.61846189
맑은소리,소공원,127.0245875,37.6108385
별빛누리,소공원,126.985863,37.612095
도란도란,소공원,127.026312,37.6093807
옛시장,어린이공원,127.033882,37.602273
늘푸른,어린이공원,127.018009,37.607521
아름,어린이공원,127.018009,37.607521
길음골,소공원,127.018679,37.609589
길섶,소공원,127.018679,37.609589
행복한,소공원,127.018009,37.607521
두레,소공원,127.018009,37.607521
오얏골,어린이공원,127.034511,37.633912
모랫말,근린공원,127.032787,37.604825
아름드리,근린공원,127.0359869,37.610105
배밭골,어린이공원,126.9986863,37.60812583
동산,어린이공원,127.034528,37.606265
솔향기,어린이공원,127.021295,37.608108
해맑은,어린이공원,127.020925,37.608493
한울,어린이공원,127.013686,37.605709
솔숲,어린이공원,127.014971,37.604746
신사목련공원,어린이공원,127.017064,37.522898
논현목련공원,어린이공원,127.017942,37.510851
논현은행나무공원,어린이공원,127.013669,37.512617
효창공원,근린공원,126.9592546,37.54427794
새나라어린이공원,어린이공원,126.9763501,37.54831908
늘푸른어린이공원,어린이공원,126.9565534,37.53490298
동자어린이공원,어린이공원,126.9739448,37.55008973
이태원어린이공원,어린이공원,126.9890406,37.53840706
돌모루어린이공원,어린이공원,126.9685903,37.54277172
신계공원,역사공원,126.9662835,37.53507915
소월길어린이공원,어린이공원,126.9892426,37.54356278
꿈나무공원,소공원,126.9717206,37.52079543
새싹어린이공원,어린이공원,126.9545216,37.52696094
삼각지어린이공원,어린이공원,126.9753924,37.53440608
응봉공원,근린공원,127.0053039,37.54498748
동빙고공원,근린공원,126.9839844,37.51739634
효창어린이공원,어린이공원,126.9585527,37.54279186
이촌공원,소공원,126.9797915,37.51876588
새푸리공원,소공원,126.967852,37.5215997
도원어린이공원,어린이공원,126.9547839,37.53715411
강변공원,소공원,126.9750392,37.52133783
솔밭어린이공원,어린이공원,126.9736678,37.53722942
신창동어린이공원,어린이공원,126.9540891,37.53667041
서빙고공원,근린공원,126.9711908,37.52478246
기와터공원,근린공원,126.9696613,37.52576931
문배어린이공원,어린이공원,126.969795,37.53662808
만리재소공원,소공원,126.95506,37.544549
단풍소공원,소공원,126.953369,37.548684
아현새싹소공원,소공원,126.954392,37.551895
아현초록소공원,소공원,126.953151,37.554446
용강나루소공원,소공원,126.942213,37.541796
용강소공원,소공원,126.940505,37.542972
대흥소공원,소공원,126.94127,37.548456
쌍룡산어린이공원,어린이공원,126.950353,37.552166
토정어린이공원,어린이공원,126.943573,37.540594
공덕소공원,소공원,126.954555,37.548495
충현공원,어린이공원,127.004876,37.552205
꿈나무,어린이공원,126.944641,37.506795
국화원,소공원,126.942298,37.50479617
까망돌,어린이공원,126.964102,37.506578
꽃담길,소공원,126.942102,37.505644
흑석,소공원,126.957863,37.509385
꿈나래,어린이공원,126.9481801,37.5052677
까막골,소공원,126.9605347,37.5045058
비둘기,어린이공원,126.9518335,37.505903
까치산,근린공원,126.9627656,37.51066813
본동,어린이공원,126.954241,37.511023
비계,소공원,126.966267,37.505468
태양,어린이공원,126.944663,37.506795
충효,소공원,126.950109,37.513788
노량진,근린공원,126.943688,37.509371
용봉정,근린공원,126.958792,37.511663
사육신,역사공원,126.9494127,37.51345628
고무래,어린이공원,127.015402,37.520352
싸리재,어린이공원,127.018203,37.513326
주  흥,어린이공원,127.016698,37.512121
언구비,어린이공원,127.020207,37.508909
명주,근린공원,127.015143,37.517169
반딧불,근린공원,127.000063,37.520172
원촌,근린공원,127.020225,37.550471
사평리,근린공원,127.014739,37.519855
잠  원,근린공원,127.010099,37.512747
신  동,근린공원,127.014521,37.514313
쌍룡산공원,근린공원,126.950353,37.552946
노고산공원,근린공원,126.942271,37.552734
큰더기어린이공원,어린이공원,126.953133,37.550143
공덕역어린이공원,어린이공원,126.95128,37.544846
마포어린이공원,어린이공원,126.943694,37.53582016
복사꽃어린이공원,어린이공원,126.9463517,37.538997
도화소어린이공원,어린이공원,126.9453426,37.541067
삼개어린이공원,어린이공원,126.94508,37.54035817
대흥어린이공원,어린이공원,126.94354,37.543693
옥정,소공원,127.0153489,37.5458337
매봉,소공원,127.0121475,37.54528941
응봉,근린공원,127.0168169,37.55240898
금호,근린공원,127.018989,37.54967863
애오개도담어린이공원,어린이공원,126.960269,37.552936
이촌한우리공원,소공원,126.9811033,37.51713728
해님공원,소공원,126.9701225,37.53914485
달님공원,소공원,126.9696005,37.53842848
별님공원,소공원,126.9692013,37.53816497
이태원마을숲,소공원,126.9916144,37.54138447
독서당공원,소공원,127.0124813,37.53446933
한남공원,소공원,127.0138818,37.53723823
이태원어린이놀이터,소공원,126.9899372,37.53568455
한강대로공원,소공원,126.9635751,37.52410325
이태원부군당,역사공원,126.9897547,37.53580072
신용산가로공원,가로공원,126.9641411,37.5311035
한강로가로공원,가로공원,126.9619794,37.524518
서계가로어린이공원,어린이공원,126.9642518,37.5512847
후암어린이공원,어린이공원,126.9837162,37.54720969
비상공원,소공원,126.971394,37.52234239
청탑공원,소공원,126.9773724,37.5178079
사촌공원,소공원,126.9709198,37.52062627
강변복지공원,소공원,126.9659015,37.52111412
평화어린이공원,어린이공원,126.9373261,37.52135273
자유어린이공원,어린이공원,126.9373261,37.52135273
안골,어린이공원,127.0643819,37.56526436
늘봄,어린이공원,127.0725893,37.5713224
쉼터,어린이공원,127.0593171,37.56484697
장평,근린공원,127.0737398,37.56748813
미나리,어린이공원,127.0679937,37.5638584
샛별,어린이공원,127.0674928,37.56784857
답십리,근린공원,127.0638172,37.57332011
청송,소공원,127.0584887,37.54548954
장미,소공원,127.0689677,37.5522684
송정,어린이공원,127.0704912,37.5552453
성삼,어린이공원,127.0600843,37.54205593
아남,어린이공원,127.0647052,37.54699097
열림,어린이공원,127.056782,37.53962218
샘  터,어린이공원,127.0833,37.57303
코오롱하늘채앞소공원,소공원,127.0864508,37.57196989
자양공원,어린이공원,127.061065,37.533555
가중나무공원,어린이공원,127.0677058,37.54651806
한아름공원,어린이공원,127.0704694,37.544337
해님공원,어린이공원,127.0670234,37.542693
화양동정자마당공원,소공원,127.063046,37.546504
남일공원,어린이공원,127.064935,37.555947
군자공원,어린이공원,127.0728509,37.55456506
홍련산의,소공원,127.088595,37.54593706
능동소공원,소공원,127.0829302,37.5525072
한마음공원,어린이공원,127.075261,37.559563
긴고랑공원,어린이공원,127.0910182,37.5588785
능동정자마당공원,소공원,127.070549,37.553395
푸른동산공원,어린이공원,127.0911934,37.54290187
구둘공원,어린이공원,127.0921729,37.548121
온달공원,어린이공원,127.1040746,37.54598705
평강공원,어린이공원,127.1005786,37.54811643
약초원공원,어린이공원,127.057631,37.532914
중곡공원,어린이공원,127.0791404,37.564536
배나무터공원,어린이공원,127.0802718,37.56833955
해오름공원,어린이공원,127.0921836,37.55678368
보림,어린이공원,127.0611988,37.59222758
천장,어린이공원,127.0538436,37.59889444
벌집,어린이공원,127.038799,37.599625
일신,어린이공원,127.038799,37.599625
종암,어린이공원,127.037198,37.600081
미 아,어린이공원,127.037587,37.615502
오 현,어린이공원,127.046488,37.623976
돌이음,소공원,127.052577,37.6093012
상길례,문화공원,127.0431887,37.6196908
잔월,소공원,127.041001,37.604178
한  내,근린공원,127.0687815,37.62358838
돌곶이,어린이공원,127.0613566,37.61992005
벼  루,어린이공원,127.0565444,37.6192413
소곶네,어린이공원,127.0614029,37.62101562
연천내,어린이공원,127.061115,37.62238165
월  계,어린이공원,127.0606867,37.62070966
성북역,기타,127.0591889,37.6231539
우남아파트 앞,기타,127.0673697,37.61555238
석계역 굴다리,기타,127.063579,37.614357
월계 현대아파트앞,기타,127.0625369,37.61722367
석계역문화공원,기타,127.0645511,37.6149593
벼루,소공원,127.0531754,37.6220035
밤골,어린이공원,127.039921,37.607541
햇살,어린이공원,127.048602,37.605878
향기,어린이공원,127.045461,37.60920187
동방,어린이공원,127.043486,37.616598
샛별,어린이공원,127.064186,37.614016
돌뫼,어린이공원,127.052698,37.605054
맑은숲,어린이공원,127.0463288,37.62144056
화랑,어린이공원,127.054559,37.608453
오동,근린공원,127.0406998,37.61087062
청량,근린공원,127.056385,37.604661
숙지공원,근린공원,126.9970726,37.28444541
"팔달공원(장안공원, 팔달공원, 화서공원)",근린공원,127.0100307,37.27823573
예술공원,근린공원,127.0364507,37.25939225
효원공원,근린공원,127.0361837,37.26220584
청소년문화공원,근린공원,127.0341532,37.27128534
종루공원,근린공원,127.0169524,37.28156226
3호역사공원,근린공원,127.0149731,37.28253808
매탄,근린공원,127.0454804,37.26713341
매봉,근린공원,127.0550597,37.26961594
청명,근린공원,127.0830811,37.26747912
황골,근린공원,127.0785929,37.26631944
영통사,근린공원,127.0780384,37.25783542
영통중앙,근린공원,127.0720587,37.25718685
반달,근린공원,127.0788585,37.25087449
살구골,근린공원,127.0716869,37.25066343
69호소공원,소공원,127.0234315,37.23643918
70호소공원,소공원,127.0232017,37.23677441
71호소공원,소공원,127.0200968,37.24035394
49호소공원,소공원,127.0217246,37.28304593
66호소공원,소공원,127.0183069,37.27831604
67호소공원,소공원,127.0162903,37.28609837
73호소공원,소공원,127.0240013,37.28273023
10호소공원,소공원,127.0636435,37.23940506
17호소공원,소공원,127.0622548,37.24416214
19호소공원,소공원,127.0627092,37.24357199
소꼽놀이,어린이공원,127.0696889,37.29348217
신호등,어린이공원,127.0703144,37.29185633
고래등,어린이공원,127.0436077,37.29786649
틴틴,어린이공원,127.0485014,37.28900919
동그라미,어린이공원,127.0429386,37.24783014
송원공원,소공원,127.0113072,37.30770969
60호소공원,소공원,126.9980646,37.29751049
61호소공원,소공원,127.0034947,37.299249
28호소공원,소공원,127.0263834,37.24752142
29호소공원,소공원,127.0209376,37.24890291
54호소공원,소공원,126.9970876,37.26181907
55호소공원,소공원,126.9995338,37.2628193
64호소공원,소공원,127.0046942,37.26174994
푸름,어린이공원,127.0477359,37.2625946
수정,어린이공원,127.0800835,37.25175741
으뜸,어린이공원,127.0774793,37.24911008
풀잎,어린이공원,127.0696446,37.24851981
보리수,어린이공원,127.0645841,37.24820235
솔찬,어린이공원,127.0648136,37.25296695
박지성,어린이공원,127.0660942,37.24989846
한울,어린이공원,127.0608564,37.24923873
미리내,어린이공원,127.0686122,37.24541766
매화,어린이공원,127.046066,37.26019488
매여울,어린이공원,127.0430012,37.25833791
풀샘,어린이공원,127.0423161,37.25523334
그린나래,어린이공원,127.0415066,37.25500972
샘말,어린이공원,127.053579,37.24194378
방죽,어린이공원,127.0552753,37.23979543
소담,어린이공원,127.0555283,37.238967
소문,어린이공원,127.0573732,37.23989122
온누리,어린이공원,127.059446,37.2387693
수련,어린이공원,127.0644981,37.24245373
당암,어린이공원,127.0608294,37.24372795
우주,어린이공원,127.0632755,37.24148487
숲속부엉이,어린이공원,127.0654118,37.24084216
망포,어린이공원,127.0557945,37.2447432
다람쥐,어린이공원,127.0461757,37.29954505
물봉선,어린이공원,127.053864,37.29409232
붐붐,어린이공원,127.0525412,37.28607368
꿈틀이,어린이공원,127.0501627,37.27730219
동물놀이,어린이공원,127.0527947,37.27443574
장고개,어린이공원,127.0404484,37.2786827
교동,어린이공원,127.012064,37.27174738
약수터,어린이공원,127.0038746,37.28288479
푸른숲,어린이공원,127.0005929,37.28167785
힘찬,어린이공원,127.000645,37.28176396
색동,어린이공원,127.0349365,37.26819634
인도래,어린이공원,127.0338052,37.26949417
매화,어린이공원,127.040516,37.27008315
참새,어린이공원,127.0404504,37.25704329
혜성,어린이공원,127.0379939,37.25488673
무지개,어린이공원,127.0450275,37.2730117
미래,어린이공원,127.0473854,37.27168445
산남,어린이공원,127.0504251,37.27170482
옹달샘,어린이공원,127.0470885,37.26557551
산샘,어린이공원,127.0482123,37.26714647
마루터기,어린이공원,127.0487029,37.26385648
먼내,어린이공원,127.0576438,37.26957867
우정,어린이공원,127.0537351,37.27137178
매미,어린이공원,127.0516753,37.26649986
효원,어린이공원,127.0415354,37.26223292
교통,어린이공원,127.0573662,37.26630262
솔빛,어린이공원,127.058579,37.26713882
해오름,어린이공원,127.0813304,37.26491233
달래,어린이공원,127.0830516,37.26663771
미로,어린이공원,127.0781262,37.26185806
달님,어린이공원,127.084262,37.26287338
푸른,어린이공원,127.0739487,37.25905057
단오,어린이공원,127.0766658,37.25601981
아낌없이주는나무,어린이공원,127.0278678,37.28716691
당산,어린이공원,127.0320989,37.28706853
못골,어린이공원,127.027695,37.2834799
청록,어린이공원,127.0321865,37.28091621
반달,어린이공원,127.024921,37.26967298
드라마센터,어린이공원,127.0292686,37.27019098
미소,어린이공원,127.0305692,37.27465621
소만,어린이공원,127.0322859,37.29189804
작은새,어린이공원,127.0358679,37.29237997
샛별,어린이공원,127.0051463,37.27939952
고등,어린이공원,127.0069136,37.27058365
나래,어린이공원,127.0048438,37.27509616
화서오거리,어린이공원,126.9997294,37.27966634
동말,어린이공원,126.9969782,37.27712897
솔밭산,어린이공원,127.0434517,37.27767607
별빛,어린이공원,127.033795,37.24810467
한주,어린이공원,127.0135175,37.25414446
장교둑,어린이공원,127.0188716,37.2591911
고래의모험,어린이공원,127.0090813,37.25248056
무지개,어린이공원,127.0252778,37.25774671
상상나래,어린이공원,127.0241313,37.25389769
꿈나무,어린이공원,127.0265616,37.25404854
물결,어린이공원,127.0083922,37.26546203
곡반정,어린이공원,127.0310741,37.24116251
신아,어린이공원,127.0299682,37.23740723
오누이,어린이공원,127.0254139,37.2335338
하늘이랑,어린이공원,127.0210479,37.24006544
꿈이랑,어린이공원,127.018037,37.24216717
물이랑,어린이공원,127.0275409,37.24422333
효정,어린이공원,127.0333658,37.25500553
꽃잎,어린이공원,127.0321056,37.24983749
선일,어린이공원,127.0304415,37.24865576
다솜,어린이공원,127.0284402,37.24982041
우솔,어린이공원,127.0287838,37.25234325
권선,어린이공원,127.0230507,37.25347243
아우름,어린이공원,127.0275798,37.25206241
다정,어린이공원,127.0222966,37.25271498
버드내,어린이공원,127.0096088,37.25735256
명당,어린이공원,127.0398483,37.25258873
온수골,어린이공원,127.0364484,37.25190143
상록,어린이공원,127.0378542,37.25002682
산들,어린이공원,127.0369156,37.24843407
두견,어린이공원,126.9974648,37.29150236
거북,어린이공원,127.0148778,37.29306205
기차놀이,어린이공원,127.0079948,37.2598756
장대산,어린이공원,127.0212921,37.25903418
전원,어린이공원,127.0223372,37.25539377
문화,어린이공원,127.0173046,37.25265544
중앙,어린이공원,127.0227361,37.26240021
신곡,어린이공원,127.0163291,37.24498949
재간령,어린이공원,127.0143373,37.24951633
장승배기,어린이공원,127.0179275,37.25592118
용화출,어린이공원,127.0339841,37.25632088
안용,어린이공원,127.0322652,37.24340039
솔밭,어린이공원,127.0383294,37.25368851
소정,어린이공원,126.9990299,37.30558378
송죽,어린이공원,127.0033486,37.30222909
석산,어린이공원,127.0156152,37.3030995
다람쥐,어린이공원,127.0141348,37.30016231
역마,어린이공원,127.0163697,37.29686206
연무,어린이공원,127.0301403,37.2961515
창훈,어린이공원,127.0274999,37.29437818
쪽박산,어린이공원,127.0237829,37.29318313
일림,어린이공원,127.001409,37.30864072
정자,어린이공원,127.0025669,37.29552819
영화,어린이공원,127.0099231,37.29132609
영복,어린이공원,127.0027517,37.28922453
대추원,어린이공원,127.0151755,37.30451968
조원,어린이공원,127.0172351,37.30370117
금당,어린이공원,127.0178064,37.30439047
벽적골,근린공원,127.0618933,37.24867774
교통,근린공원,127.0627739,37.24539567
매화,근린공원,127.0490793,37.2619489
머내생태,근린공원,127.0489515,37.25949091
매여울,근린공원,127.0438285,37.25697937
선주리들,근린공원,127.0439958,37.25604619
열림,근린공원,127.0431528,37.30555736
성죽,근린공원,127.0475039,37.30947394
솔내,근린공원,127.0510224,37.30809569
연암,근린공원,127.0394319,37.29276808
망포,근린공원,127.0576953,37.24246445
광교중앙,근린공원,127.0608158,37.29407814
다산,근린공원,127.0546914,37.29037967
혜령,근린공원,127.0452351,37.28826802
사색,근린공원,127.0551993,37.2816718
텃밭,근린공원,127.0640506,37.27302817
번암가족,근린공원,127.0849947,37.29696819
71호근린공원,근린공원,127.0393048,37.28401494
광교호수공원,근린공원,127.0652651,37.27499276
방죽,근린공원,127.0514803,37.24470146
지성,근린공원,127.0463235,37.23882922
역사공원,근린공원,127.0514205,37.29634961
신동수변공원,근린공원,127.0404663,37.24740815
청명산공원,근린공원,127.0828044,37.25821515
글빛누리공원,근린공원,127.0444662,37.24070726
장우,어린이공원,126.9966882,37.30731373
광교,근린공원,127.0312636,37.30150454
퉁소바위,근린공원,127.0316253,37.29797842
마중공원,근린공원,127.0189065,37.23994686
한림문화공원,근린공원,127.0250249,37.23760102
10호문화공원,근린공원,127.0312278,37.25298417
11호문화공원,근린공원,127.0312257,37.25298444
세류문화공원,근린공원,127.0073121,37.25804381
권선중앙,근린공원,127.0310151,37.25115331
권선,근린공원,127.0234851,37.24950072
권선늘푸른,근린공원,127.0400804,37.24800774
고렴,근린공원,127.0291174,37.24070167
새싹문화공원,근린공원,127.0080955,37.30660898
올림픽,근린공원,127.0285798,37.26147267
만석,근린공원,127.0042635,37.30064243
무학봉공원,근린공원,127.0245747,37.56223381
배봉산,근린공원,127.0675943,37.58121225
우산각,어린이공원,127.0241852,37.57385655
장안,근린공원,127.0709026,37.57716529
홍릉,근린공원,127.0435376,37.58958379
왕십리 KCC스위첸,소공원,127.0256129,37.56067856
뉴타운2구역,기타,127.0258323,37.56909044
뉴타운1구역,기타,127.0260049,37.56898115
청계꿈나무,어린이공원,127.0278905,37.56781934
견우,어린이공원,127.0249018,37.56639103
직녀,어린이공원,127.0278177,37.5667467
서마장,어린이공원,127.0373468,37.5716811
미소,어린이공원,127.023383,37.5600303
보람,어린이공원,127.0387561,37.56613727
도선,어린이공원,127.031418,37.56550468
꽃재,어린이공원,127.0283644,37.56742414
무학봉,근린공원,127.0261455,37.56245341
용답휴식,근린공원,127.0478008,37.56977172
동마장,어린이공원,127.0456969,37.56622804
사근,어린이공원,127.047606,37.563417
마장,어린이공원,127.0413516,37.56213371
상  리,어린이공원,127.0739,37.5919
봉  화,어린이공원,127.0774,37.59811
중화리,어린이공원,127.0774,37.59811
초  롱,어린이공원,127.0728,37.5957
세  화,어린이공원,127.0738,37.59918
송  계,어린이공원,127.0779,37.5845
한  신,어린이공원,127.0769,37.58813
배  꽃,어린이공원,127.075,37.60415
압구정목련공원,어린이공원,127.0322088,37.53268534
압구정은행나무공원,어린이공원,127.022677,37.530689
압구정 428,근린공원,127.021936,37.527425
갈매기근린공원,근린공원,127.030123,37.531496
동화공원,어린이공원,127.020459,37.560464
황학공원,어린이공원,127.0180129,37.5674949
다산공원,어린이공원,127.018843,37.564103
꿈누리공원,어린이공원,127.018116,37.560344
동부,소공원,127.0474356,37.54498994
향림,소공원,127.0533154,37.54677141
금옥,소공원,127.0211798,37.55344443
금남,소공원,127.0217784,37.54929072
푸른,어린이공원,127.0235968,37.54710995
트리마제,소공원,127.0444788,37.53923821
하왕1-5구역,소공원,127.0247665,37.55946239
행당4구역,소공원,127.0320798,37.5555693
응삼,어린이공원,127.035106,37.55465746
상원,어린이공원,127.0473523,37.54746321
무지개,어린이공원,127.0530064,37.54183407
도장골,소공원,127.0270878,37.55475417
살구골,어린이공원,127.0335764,37.55573009
금동,어린이공원,127.0255865,37.54967964
논골새싹,어린이공원,127.0250458,37.55701613
전관원,어린이공원,127.0399269,37.55423246
달맞이,근린공원,127.0209563,37.5431911
성수,근린공원,127.0521316,37.54487533
성원,어린이공원,127.0500021,37.55011556
응봉새말,어린이공원,127.035857,37.551699
은행나무터,어린이공원,127.0536131,37.54371238
응봉개나리,어린이공원,127.0319544,37.54850228
약초원공원,소공원,127.054402,37.533371
성화공원,어린이공원,127.053077,37.536177
탑골공원,근린공원,126.9880601,37.570612
저동1공원,소공원,126.989627,37.565975
저동2공원,소공원,126.9888396,37.56525562
쌍림동공원,소공원,127.002671,37.563911
훈련원공원,근린공원,127.0043893,37.56692913
묵정공원,어린이공원,127.0006655,37.56355885
쌍림공원,어린이공원,127.005037,37.56446028
장  미,어린이공원,126.991324,37.560492
동묘공원,역사공원,127.018284,37.573162
연지공원,근린공원,127.000795,37.575758
흥인지문공원,근린공원,127.008919,37.572637
연지1공원,어린이공원,127.001063,37.574379
봉  황,어린이공원,127.0848,37.59502
상  봉,어린이공원,127.0825,37.59309
본  동,어린이공원,127.0858,37.6011
등나무,어린이공원,127.0966,37.5977
갓바위,어린이공원,127.1033,37.59903
열  매,어린이공원,127.081,37.58865
사  랑,어린이공원,127.0819,37.58564
남  촌,어린이공원,127.0913,37.58564
햇  살,어린이공원,127.0832,37.58989
까  치,어린이공원,127.0872,37.5835
소  파,어린이공원,127.0957,37.58928
섬  들,어린이공원,127.0925,37.59145
이  화,어린이공원,127.1003,37.58699
꽃동산,어린이공원,127.0991,37.59121
달동산,어린이공원,127.0952,37.59217
샛  별,어린이공원,127.1008,37.59336
햇  님,어린이공원,127.0953,37.59357
망우동,어린이공원,127.1065,37.60126
면  목,어린이공원,127.0859,37.5895
양  지,어린이공원,127.0891,37.5903
겸  재,어린이공원,127.0932,37.58794
오거리,어린이공원,127.0844,37.57707
새  싹,어린이공원,127.081315,37.582683
