,sgg_nm,road_addr,jibun_addr,lat,lon,install_year,install_type,manage_dept,manage_dept_pn,base_date
13047,수원시,,경기도 수원시 권선구 서둔동  17-626,37.26835,126.988808,2008,전용주,도로관리과,031-228-4309,2020-08-21
13048,수원시,,경기도 수원시 권선구 서둔동  5-7,37.270334,126.987415,2008,전용주,도로관리과,031-228-4309,2020-08-21
13049,수원시,,경기도 수원시 권선구 서둔동  5-7,37.270573,126.987229,2008,전용주,도로관리과,031-228-4309,2020-08-21
13050,수원시,,경기도 수원시 권선구 서둔동  5-2,37.270782,126.987071,2008,전용주,도로관리과,031-228-4309,2020-08-21
13051,수원시,,경기도 수원시 권선구 서둔동  5-7,37.270974,126.986947,2008,전용주,도로관리과,031-228-4309,2020-08-21
13052,수원시,,경기도 수원시 권선구 서둔동  5-7,37.271231,126.98684,2008,전용주,도로관리과,031-228-4309,2020-08-21
13053,수원시,,경기도 수원시 권선구 서둔동  5-7,37.2716,126.986786,2008,전용주,도로관리과,031-228-4309,2020-08-21
13054,수원시,,경기도 수원시 권선구 서둔동  14-61,37.272109,126.98678,2008,전용주,도로관리과,031-228-4309,2020-08-21
13055,수원시,,경기도 수원시 권선구 서둔동  14-66,37.272424,126.986851,2008,전용주,도로관리과,031-228-4309,2020-08-21
13056,수원시,,경기도 수원시 권선구 서둔동  17-626,37.268584,126.988717,2008,전용주,도로관리과,031-228-4309,2020-08-21
13057,수원시,,경기도 수원시 권선구 서둔동  5-7,37.268818,126.988596,2008,전용주,도로관리과,031-228-4309,2020-08-21
13058,수원시,,경기도 수원시 권선구 서둔동  5-7,37.268978,126.988489,2008,전용주,도로관리과,031-228-4309,2020-08-21
13059,수원시,,경기도 수원시 권선구 서둔동  5-7,37.269269,126.988286,2008,전용주,도로관리과,031-228-4309,2020-08-21
13060,수원시,,경기도 수원시 권선구 서둔동  5-7,37.26946,126.988125,2008,전용주,도로관리과,031-228-4309,2020-08-21
13061,수원시,,경기도 수원시 권선구 서둔동  5-7,37.269613,126.988001,2008,전용주,도로관리과,031-228-4309,2020-08-21
13062,수원시,,경기도 수원시 권선구 서둔동  5-7,37.269866,126.987793,2008,전용주,도로관리과,031-228-4309,2020-08-21
13063,수원시,,경기도 수원시 권선구 서둔동  5-7,37.270064,126.987623,2008,전용주,도로관리과,031-228-4309,2020-08-21
13064,수원시,,경기도 수원시 권선구 서둔동  39-4,37.266624,126.989329,2008,전용주,도로관리과,031-228-4309,2020-08-21
13065,수원시,,경기도 수원시 권선구 서둔동  27-1,37.265365,126.989225,2008,전용주,도로관리과,031-228-4309,2020-08-21
13066,수원시,,경기도 수원시 권선구 서둔동  27-1,37.265083,126.9892,2008,전용주,도로관리과,031-228-4309,2020-08-21
13067,수원시,,경기도 수원시 권선구 서둔동  341-16,37.264574,126.989217,2008,전용주,도로관리과,031-228-4309,2020-08-21
13068,수원시,,경기도 수원시 권선구 서둔동  341-16,37.264153,126.98927,2008,전용주,도로관리과,031-228-4309,2020-08-21
13069,수원시,,경기도 수원시 권선구 서둔동  27-119,37.263905,126.989316,2008,전용주,도로관리과,031-228-4309,2020-08-21
13070,수원시,,경기도 수원시 권선구 서둔동  27-119,37.263712,126.989366,2008,전용주,도로관리과,031-228-4309,2020-08-21
13071,수원시,,경기도 수원시 권선구 서둔동  27-109,37.26354,126.989434,2008,전용주,도로관리과,031-228-4309,2020-08-21
13072,수원시,,경기도 수원시 권선구 서둔동  341-16,37.263252,126.989547,2008,전용주,도로관리과,031-228-4309,2020-08-21
13073,수원시,,경기도 수원시 권선구 서둔동  341-16,37.263065,126.989643,2008,전용주,도로관리과,031-228-4309,2020-08-21
13074,수원시,,경기도 수원시 권선구 서둔동  341-16,37.266818,126.989304,2008,전용주,도로관리과,031-228-4309,2020-08-21
13075,수원시,,경기도 수원시 권선구 서둔동  341-16,37.267041,126.989267,2008,전용주,도로관리과,031-228-4309,2020-08-21
13076,수원시,,경기도 수원시 권선구 서둔동  341-16,37.267354,126.98918,2008,전용주,도로관리과,031-228-4309,2020-08-21
13077,수원시,,경기도 수원시 권선구 서둔동  39-4,37.267554,126.989078,2008,전용주,도로관리과,031-228-4309,2020-08-21
13078,수원시,,경기도 수원시 권선구 서둔동  39-4,37.267735,126.988999,2008,전용주,도로관리과,031-228-4309,2020-08-21
13079,수원시,,경기도 수원시 권선구 서둔동  341-4,37.266316,126.989352,2008,전용주,도로관리과,031-228-4309,2020-08-21
13080,수원시,,경기도 수원시 권선구 서둔동  341-5,37.265955,126.989324,2008,전용주,도로관리과,031-228-4309,2020-08-21
13081,수원시,,경기도 수원시 권선구 서둔동  341-5,37.265617,126.989301,2008,전용주,도로관리과,031-228-4309,2020-08-21
13082,수원시,,경기도 수원시 권선구 서둔동  54-2,37.265545,126.988303,2017,전용주,도로관리과,031-228-4309,2020-08-21
13083,수원시,,경기도 수원시 권선구 서둔동  341-16,37.266379,126.988819,2017,전용주,도로관리과,031-228-4309,2020-08-21
13084,수원시,,경기도 수원시 권선구 서둔동  341-16,37.266712,126.988808,2017,전용주,도로관리과,031-228-4309,2020-08-21
13085,수원시,,경기도 수원시 권선구 서둔동  341-16,37.267016,126.988774,2017,전용주,도로관리과,031-228-4309,2020-08-21
13086,수원시,,경기도 수원시 권선구 서둔동  341-16,37.267523,126.988627,2017,전용주,도로관리과,031-228-4309,2020-08-21
13087,수원시,,경기도 수원시 권선구 서둔동  103-2,37.265903,126.988605,2017,전용주,도로관리과,031-228-4309,2020-08-21
13088,수원시,,경기도 수원시 권선구 서둔동  103-2,37.266203,126.988613,2017,전용주,도로관리과,031-228-4309,2020-08-21
13089,수원시,,경기도 수원시 권선구 서둔동  103-2,37.266595,126.988622,2017,전용주,도로관리과,031-228-4309,2020-08-21
13090,수원시,,경기도 수원시 권선구 서둔동  103-2,37.266926,126.988571,2017,전용주,도로관리과,031-228-4309,2020-08-21
13091,수원시,,경기도 수원시 권선구 서둔동  53-3,37.267442,126.988453,2017,전용주,도로관리과,031-228-4309,2020-08-21
13092,수원시,,경기도 수원시 권선구 서둔동  54-3,37.265367,126.988109,2017,전용주,도로관리과,031-228-4309,2020-08-21
13093,수원시,,경기도 수원시 권선구 서둔동  341-16,37.265588,126.988735,2017,전용주,도로관리과,031-228-4309,2020-08-21
13094,수원시,,경기도 수원시 권선구 서둔동  341-16,37.266032,126.98883,2017,전용주,도로관리과,031-228-4309,2020-08-21
13095,수원시,,경기도 수원시 권선구 서둔동  341-16,37.26587,126.988946,2008,전용주,도로관리과,031-228-4309,2020-08-21
13096,수원시,,경기도 수원시 권선구 서둔동  341-16,37.265203,126.988628,2008,전용주,도로관리과,031-228-4309,2020-08-21
13097,수원시,,경기도 수원시 권선구 서둔동  61-13,37.264975,126.988611,2008,전용주,도로관리과,031-228-4309,2020-08-21
13098,수원시,,경기도 수원시 권선구 서둔동  61-13,37.264673,126.988591,2008,전용주,도로관리과,031-228-4309,2020-08-21
13099,수원시,,경기도 수원시 권선구 서둔동  61-13,37.26439,126.988636,2008,전용주,도로관리과,031-228-4309,2020-08-21
13100,수원시,,경기도 수원시 권선구 서둔동  61-2,37.264063,126.988656,2008,전용주,도로관리과,031-228-4309,2020-08-21
13101,수원시,,경기도 수원시 권선구 서둔동  341-16,37.266124,126.988966,2008,전용주,도로관리과,031-228-4309,2020-08-21
13102,수원시,,경기도 수원시 권선구 서둔동  341-16,37.266374,126.988971,2008,전용주,도로관리과,031-228-4309,2020-08-21
13103,수원시,,경기도 수원시 권선구 서둔동  341-16,37.266604,126.988988,2008,전용주,도로관리과,031-228-4309,2020-08-21
13104,수원시,,경기도 수원시 권선구 서둔동  341-16,37.266816,126.98898,2008,전용주,도로관리과,031-228-4309,2020-08-21
13105,수원시,,경기도 수원시 권선구 서둔동  341-16,37.267016,126.988954,2008,전용주,도로관리과,031-228-4309,2020-08-21
13106,수원시,,경기도 수원시 권선구 서둔동  341-16,37.267253,126.988895,2008,전용주,도로관리과,031-228-4309,2020-08-21
13107,수원시,,경기도 수원시 권선구 서둔동  341-16,37.267525,126.988737,2008,전용주,도로관리과,031-228-4309,2020-08-21
13108,수원시,,경기도 수원시 권선구 서둔동  341-16,37.265523,126.988732,2008,전용주,도로관리과,031-228-4309,2020-08-21
13109,수원시,,경기도 수원시 권선구 서둔동  343,37.268769,126.992249,1989,전용주,도로관리과,031-228-4309,2020-08-21
13110,수원시,,경기도 수원시 권선구 서둔동  343,37.268654,126.991809,1989,전용주,도로관리과,031-228-4309,2020-08-21
13111,수원시,,경기도 수원시 권선구 서둔동  343,37.268505,126.991215,1989,전용주,도로관리과,031-228-4309,2020-08-21
13112,수원시,,경기도 수원시 권선구 서둔동  343,37.268402,126.990803,1989,전용주,도로관리과,031-228-4309,2020-08-21
13113,수원시,,경기도 수원시 권선구 서둔동  343,37.268275,126.990307,1989,전용주,도로관리과,031-228-4309,2020-08-21
13114,수원시,,경기도 수원시 권선구 서둔동  343,37.268149,126.989859,1989,전용주,도로관리과,031-228-4309,2020-08-21
13115,수원시,,경기도 수원시 권선구 서둔동  343,37.26805,126.989385,1989,전용주,도로관리과,031-228-4309,2020-08-21
13116,수원시,,경기도 수원시 권선구 서둔동  341-16,37.26791,126.98885,1989,전용주,도로관리과,031-228-4309,2020-08-21
13117,수원시,,경기도 수원시 권선구 서둔동  341-16,37.267809,126.988546,1989,전용주,도로관리과,031-228-4309,2020-08-21
13118,수원시,,경기도 수원시 권선구 서둔동  9-101,37.269008,126.992415,1989,전용주,도로관리과,031-228-4309,2020-08-21
13119,수원시,,경기도 수원시 권선구 서둔동  14-5,37.269118,126.992877,1989,전용주,도로관리과,031-228-4309,2020-08-21
13120,수원시,,경기도 수원시 권선구 서둔동  343,37.268911,126.992782,1989,전용주,도로관리과,031-228-4309,2020-08-21
13121,수원시,,경기도 수원시 권선구 서둔동  14-4,37.269242,126.993374,1989,전용주,도로관리과,031-228-4309,2020-08-21
13122,수원시,,경기도 수원시 권선구 서둔동  9-23,37.269499,126.994416,1989,전용주,도로관리과,031-228-4309,2020-08-21
13123,수원시,,경기도 수원시 권선구 서둔동  9-23,37.269648,126.994949,1989,전용주,도로관리과,031-228-4309,2020-08-21
13124,수원시,,경기도 수원시 권선구 서둔동  9-23,37.269767,126.995372,1989,전용주,도로관리과,031-228-4309,2020-08-21
13125,수원시,,경기도 수원시 권선구 서둔동  9-23,37.269875,126.995809,1989,전용주,도로관리과,031-228-4309,2020-08-21
13126,수원시,,경기도 수원시 권선구 서둔동  9-101,37.268873,126.991925,1989,전용주,도로관리과,031-228-4309,2020-08-21
13127,수원시,,경기도 수원시 권선구 서둔동  9-101,37.268733,126.991389,1989,전용주,도로관리과,031-228-4309,2020-08-21
13128,수원시,,경기도 수원시 권선구 서둔동  9-101,37.268631,126.991014,1989,전용주,도로관리과,031-228-4309,2020-08-21
13129,수원시,,경기도 수원시 권선구 서둔동  9-101,37.268514,126.990516,1989,전용주,도로관리과,031-228-4309,2020-08-21
13130,수원시,,경기도 수원시 권선구 서둔동  9-101,37.268399,126.990059,1989,전용주,도로관리과,031-228-4309,2020-08-21
13131,수원시,,경기도 수원시 권선구 서둔동  343,37.268992,126.993072,1989,전용주,도로관리과,031-228-4309,2020-08-21
13132,수원시,,경기도 수원시 권선구 서둔동  9-101,37.26828,126.989594,1989,전용주,도로관리과,031-228-4309,2020-08-21
13133,수원시,,경기도 수원시 권선구 서둔동  9-101,37.26816,126.989104,1989,전용주,도로관리과,031-228-4309,2020-08-21
13134,수원시,,경기도 수원시 권선구 서둔동  9-23,37.268068,126.988816,1989,전용주,도로관리과,031-228-4309,2020-08-21
13135,수원시,,경기도 수원시 권선구 서둔동  341-16,37.267969,126.988467,1989,전용주,도로관리과,031-228-4309,2020-08-21
13136,수원시,,경기도 수원시 권선구 서둔동  343,37.269292,126.994292,1989,전용주,도로관리과,031-228-4309,2020-08-21
13137,수원시,,경기도 수원시 권선구 서둔동  343,37.269418,126.994726,1989,전용주,도로관리과,031-228-4309,2020-08-21
13138,수원시,,경기도 수원시 권선구 서둔동  343,37.269548,126.99522,1989,전용주,도로관리과,031-228-4309,2020-08-21
13139,수원시,,경기도 수원시 권선구 서둔동  349-1,37.269668,126.995679,1989,전용주,도로관리과,031-228-4309,2020-08-21
13140,수원시,,경기도 수원시 권선구 서둔동  349-1,37.269749,126.996003,1989,전용주,도로관리과,031-228-4309,2020-08-21
13141,수원시,,경기도 수원시 권선구 서둔동  349-1,37.269875,126.996474,1989,전용주,도로관리과,031-228-4309,2020-08-21
13142,수원시,,경기도 수원시 권선구 서둔동  17-8,37.262525,126.992636,2015,전용주,도로관리과,031-228-4309,2020-08-21
13143,수원시,,경기도 수원시 권선구 서둔동  17-8,37.261831,126.990762,2015,전용주,도로관리과,031-228-4309,2020-08-21
13144,수원시,,경기도 수원시 권선구 서둔동  17-8,37.261662,126.990319,2015,전용주,도로관리과,031-228-4309,2020-08-21
13145,수원시,,경기도 수원시 권선구 서둔동  17-8,37.261738,126.990415,2015,전용주,도로관리과,031-228-4309,2020-08-21
13146,수원시,,경기도 수원시 권선구 서둔동  17-8,37.26168,126.990173,2015,전용주,도로관리과,031-228-4309,2020-08-21
13147,수원시,,경기도 수원시 권선구 서둔동  17-8,37.262507,126.992864,2015,전용주,도로관리과,031-228-4309,2020-08-21
13148,수원시,,경기도 수원시 권선구 서둔동  17-8,37.262574,126.992219,2015,전용주,도로관리과,031-228-4309,2020-08-21
13149,수원시,,경기도 수원시 권선구 서둔동  17-8,37.262604,126.991948,2015,전용주,도로관리과,031-228-4309,2020-08-21
13150,수원시,,경기도 수원시 권선구 서둔동  31-19,37.26268,126.991427,2015,전용주,도로관리과,031-228-4309,2020-08-21
13151,수원시,,경기도 수원시 권선구 서둔동  31-80,37.26263,126.991328,2015,전용주,도로관리과,031-228-4309,2020-08-21
13152,수원시,,경기도 수원시 권선구 서둔동  17-8,37.26243,126.99119,2015,전용주,도로관리과,031-228-4309,2020-08-21
13153,수원시,,경기도 수원시 권선구 서둔동  17-8,37.262268,126.991086,2015,전용주,도로관리과,031-228-4309,2020-08-21
13154,수원시,,경기도 수원시 권선구 서둔동  17-8,37.262054,126.990922,2015,전용주,도로관리과,031-228-4309,2020-08-21
13155,수원시,,경기도 수원시 권선구 서둔동  9-38,37.269314,126.993613,2006,벽부주,도로관리과,031-228-4309,2020-08-21
13156,수원시,,경기도 수원시 권선구 서둔동  17-581,37.266485,126.993162,2006,전용주,도로관리과,031-228-4309,2020-08-21
13157,수원시,,경기도 수원시 권선구 서둔동  17-581,37.266149,126.993278,2006,전용주,도로관리과,031-228-4309,2020-08-21
13158,수원시,,경기도 수원시 권선구 서둔동  17-500,37.265901,126.99341,2006,전용주,도로관리과,031-228-4309,2020-08-21
13159,수원시,,경기도 수원시 권선구 서둔동  9-38,37.269609,126.993692,2006,벽부주,도로관리과,031-228-4309,2020-08-21
13160,수원시,,경기도 수원시 권선구 서둔동  9-79,37.269789,126.993737,2006,전용주,도로관리과,031-228-4309,2020-08-21
13161,수원시,,경기도 수원시 권선구 서둔동  9-48,37.270118,126.993822,2006,전용주,도로관리과,031-228-4309,2020-08-21
13162,수원시,,경기도 수원시 권선구 서둔동  9-48,37.270452,126.993779,2006,전용주,도로관리과,031-228-4309,2020-08-21
13163,수원시,,경기도 수원시 권선구 서둔동  14-58,37.270724,126.993576,2006,전용주,도로관리과,031-228-4309,2020-08-21
13164,수원시,,경기도 수원시 권선구 서둔동  9-25,37.270657,126.993965,2006,벽부주,도로관리과,031-228-4309,2020-08-21
13165,수원시,,경기도 수원시 권선구 서둔동  9-25,37.270859,126.99323,2006,전용주,도로관리과,031-228-4309,2020-08-21
13166,수원시,,경기도 수원시 권선구 서둔동  343,37.269105,126.993557,2006,벽부주,도로관리과,031-228-4309,2020-08-21
13167,수원시,,경기도 수원시 권선구 서둔동  9-25,37.270884,126.993137,2006,벽부주,도로관리과,031-228-4309,2020-08-21
13168,수원시,,경기도 수원시 권선구 서둔동  9-25,37.270997,126.992734,2006,전용주,도로관리과,031-228-4309,2020-08-21
13169,수원시,,경기도 수원시 권선구 서둔동  9-25,37.271071,126.992474,2006,전용주,도로관리과,031-228-4309,2020-08-21
13170,수원시,,경기도 수원시 권선구 서둔동  9-25,37.271168,126.992136,2006,전용주,도로관리과,031-228-4309,2020-08-21
13171,수원시,,경기도 수원시 권선구 서둔동  9-25,37.271267,126.991772,2006,전용주,도로관리과,031-228-4309,2020-08-21
13172,수원시,,경기도 수원시 권선구 서둔동  9-25,37.271362,126.991437,2006,전용주,도로관리과,031-228-4309,2020-08-21
13173,수원시,,경기도 수원시 권선구 서둔동  9-25,37.271436,126.991155,2006,전용주,도로관리과,031-228-4309,2020-08-21
13174,수원시,,경기도 수원시 권선구 서둔동  9-25,37.271528,126.990825,2006,전용주,도로관리과,031-228-4309,2020-08-21
13175,수원시,,경기도 수원시 권선구 서둔동  9-25,37.2716,126.990532,2006,전용주,도로관리과,031-228-4309,2020-08-21
13176,수원시,,경기도 수원시 권선구 서둔동  9-25,37.271693,126.990242,2006,벽부주,도로관리과,031-228-4309,2020-08-21
13177,수원시,,경기도 수원시 권선구 서둔동  15-3,37.268855,126.993503,2006,전용주,도로관리과,031-228-4309,2020-08-21
13178,수원시,,경기도 수원시 권선구 서둔동  9-25,37.271785,126.989901,2006,전용주,도로관리과,031-228-4309,2020-08-21
13179,수원시,,경기도 수원시 권선구 서둔동  9-25,37.271898,126.989495,2006,벽부주,도로관리과,031-228-4309,2020-08-21
13180,수원시,,경기도 수원시 권선구 서둔동  15-3,37.268514,126.993419,2006,전용주,도로관리과,031-228-4309,2020-08-21
13181,수원시,,경기도 수원시 권선구 서둔동  15-3,37.268195,126.993334,2006,전용주,도로관리과,031-228-4309,2020-08-21
13182,수원시,,경기도 수원시 권선구 서둔동  17-269,37.267893,126.993255,2006,전용주,도로관리과,031-228-4309,2020-08-21
13183,수원시,,경기도 수원시 권선구 서둔동  17-269,37.267586,126.993179,2006,전용주,도로관리과,031-228-4309,2020-08-21
13184,수원시,,경기도 수원시 권선구 서둔동  17-269,37.267248,126.993109,2006,전용주,도로관리과,031-228-4309,2020-08-21
13185,수원시,,경기도 수원시 권선구 서둔동  17-18,37.266854,126.993095,2006,전용주,도로관리과,031-228-4309,2020-08-21
13186,수원시,,경기도 수원시 권선구 서둔동  343,37.269222,126.994044,2006,벽부주,도로관리과,031-228-4309,2020-08-21
13187,수원시,,경기도 수원시 권선구 서둔동  9-23,37.270308,126.995383,2006,전용주,도로관리과,031-228-4309,2020-08-21
13188,수원시,,경기도 수원시 권선구 서둔동  9-23,37.270211,126.995772,2006,벽부주,도로관리과,031-228-4309,2020-08-21
13189,수원시,,경기도 수원시 권선구 서둔동  286-3,37.270073,126.996327,2006,벽부주,도로관리과,031-228-4309,2020-08-21
13190,수원시,,경기도 수원시 권선구 서둔동  15-2,37.268976,126.993946,2006,벽부주,도로관리과,031-228-4309,2020-08-21
13191,수원시,,경기도 수원시 권선구 서둔동  17-619,37.268616,126.993864,2006,전용주,도로관리과,031-228-4309,2020-08-21
13192,수원시,,경기도 수원시 권선구 서둔동  17-220,37.268327,126.993788,2006,전용주,도로관리과,031-228-4309,2020-08-21
13193,수원시,,경기도 수원시 권선구 서둔동  17-220,37.268008,126.993701,2006,전용주,도로관리과,031-228-4309,2020-08-21
13194,수원시,,경기도 수원시 권선구 서둔동  17-220,37.267726,126.99363,2006,전용주,도로관리과,031-228-4309,2020-08-21
13195,수원시,,경기도 수원시 권선구 서둔동  17-269,37.267458,126.99356,2006,전용주,도로관리과,031-228-4309,2020-08-21
13196,수원시,,경기도 수원시 권선구 서둔동  17-269,37.267102,126.993498,2006,전용주,도로관리과,031-228-4309,2020-08-21
13197,수원시,,경기도 수원시 권선구 서둔동  9-38,37.269494,126.994087,2006,벽부주,도로관리과,031-228-4309,2020-08-21
13198,수원시,,경기도 수원시 권선구 서둔동  17-269,37.26673,126.993523,2006,전용주,도로관리과,031-228-4309,2020-08-21
13199,수원시,,경기도 수원시 권선구 서둔동  20-3,37.266496,126.993577,2006,전용주,도로관리과,031-228-4309,2020-08-21
13200,수원시,,경기도 수원시 권선구 서둔동  17-534,37.266131,126.993729,2006,전용주,도로관리과,031-228-4309,2020-08-21
13201,수원시,,경기도 수원시 권선구 서둔동  9-48,37.269927,126.994194,2006,벽부주,도로관리과,031-228-4309,2020-08-21
13202,수원시,,경기도 수원시 권선구 서둔동  9-48,37.270145,126.994346,2006,전용주,도로관리과,031-228-4309,2020-08-21
13203,수원시,,경기도 수원시 권선구 서둔동  9-48,37.270202,126.99425,2006,전용주,도로관리과,031-228-4309,2020-08-21
13204,수원시,,경기도 수원시 권선구 서둔동  9-48,37.270404,126.994312,2006,전용주,도로관리과,031-228-4309,2020-08-21
13205,수원시,,경기도 수원시 권선구 서둔동  9-23,37.270553,126.994368,2006,벽부주,도로관리과,031-228-4309,2020-08-21
13206,수원시,,경기도 수원시 권선구 서둔동  9-101,37.270321,126.99465,2006,전용주,도로관리과,031-228-4309,2020-08-21
13207,수원시,,경기도 수원시 권선구 서둔동  9-23,37.2704,126.995014,2006,전용주,도로관리과,031-228-4309,2020-08-21
13208,수원시,,경기도 수원시 권선구 서둔동  373,37.2691,126.997461,1989,전용주,도로관리과,031-228-4309,2020-08-21
13209,수원시,,경기도 수원시 권선구 서둔동  373,37.269235,126.99741,1989,전용주,도로관리과,031-228-4309,2020-08-21
13210,수원시,,경기도 수원시 권선구 서둔동  9-43,37.270218,126.99715,1989,전용주,도로관리과,031-228-4309,2020-08-21
13211,수원시,,경기도 수원시 권선구 서둔동  9-9,37.270335,126.997119,1989,전용주,도로관리과,031-228-4309,2020-08-21
13212,수원시,,경기도 수원시 권선구 서둔동  373,37.2691,126.99752,1989,전용주,도로관리과,031-228-4309,2020-08-21
13213,수원시,,경기도 수원시 권선구 서둔동  373,37.269238,126.997472,1989,전용주,도로관리과,031-228-4309,2020-08-21
13214,수원시,,경기도 수원시 권선구 서둔동  9-94,37.270215,126.997224,1989,전용주,도로관리과,031-228-4309,2020-08-21
13215,수원시,,경기도 수원시 권선구 서둔동  9-7,37.270332,126.997201,1989,전용주,도로관리과,031-228-4309,2020-08-21
13216,수원시,,경기도 수원시 권선구 서둔동  373,37.268981,126.997263,1989,전용주,도로관리과,031-228-4309,2020-08-21
13217,수원시,,경기도 수원시 권선구 서둔동  373,37.269578,126.99741,1989,전용주,도로관리과,031-228-4309,2020-08-21
13218,수원시,,경기도 수원시 권선구 서둔동  373,37.269084,126.997554,1989,전용주,도로관리과,031-228-4309,2020-08-21
13219,수원시,,경기도 수원시 권선구 서둔동  373,37.268796,126.99763,1989,전용주,도로관리과,031-228-4309,2020-08-21
13220,수원시,,경기도 수원시 권선구 서둔동  373,37.268443,126.997725,1989,전용주,도로관리과,031-228-4309,2020-08-21
13221,수원시,,경기도 수원시 권선구 서둔동  373,37.268129,126.997804,1989,전용주,도로관리과,031-228-4309,2020-08-21
13222,수원시,,경기도 수원시 권선구 서둔동  373,37.267832,126.997881,1989,전용주,도로관리과,031-228-4309,2020-08-21
13223,수원시,,경기도 수원시 권선구 서둔동  13-4,37.269467,126.997246,1989,전용주,도로관리과,031-228-4309,2020-08-21
13224,수원시,,경기도 수원시 권선구 서둔동  13-4,37.269407,126.996987,1989,전용주,도로관리과,031-228-4309,2020-08-21
13225,수원시,,경기도 수원시 권선구 서둔동  13-4,37.269344,126.996674,1989,전용주,도로관리과,031-228-4309,2020-08-21
13226,수원시,,경기도 수원시 권선구 서둔동  13-4,37.26928,126.996265,1989,전용주,도로관리과,031-228-4309,2020-08-21
13227,수원시,,경기도 수원시 권선구 서둔동  373,37.268992,126.997449,1989,전용주,도로관리과,031-228-4309,2020-08-21
13228,수원시,,경기도 수원시 권선구 서둔동  13-4,37.269177,126.995865,1989,전용주,도로관리과,031-228-4309,2020-08-21
13229,수원시,,경기도 수원시 권선구 서둔동  13-4,37.269055,126.995394,1989,전용주,도로관리과,031-228-4309,2020-08-21
13230,수원시,,경기도 수원시 권선구 서둔동  13-4,37.268974,126.995073,1989,전용주,도로관리과,031-228-4309,2020-08-21
13231,수원시,,경기도 수원시 권선구 서둔동  13-4,37.268909,126.994797,1989,전용주,도로관리과,031-228-4309,2020-08-21
13232,수원시,,경기도 수원시 권선구 서둔동  13-4,37.268814,126.994445,1989,전용주,도로관리과,031-228-4309,2020-08-21
13233,수원시,,경기도 수원시 권선구 서둔동  13-4,37.268719,126.994044,1989,전용주,도로관리과,031-228-4309,2020-08-21
13234,수원시,,경기도 수원시 권선구 서둔동  17-189,37.269161,126.99469,1989,전용주,도로관리과,031-228-4309,2020-08-21
13235,수원시,,경기도 수원시 권선구 서둔동  373,37.268654,126.997545,1989,전용주,도로관리과,031-228-4309,2020-08-21
13236,수원시,,경기도 수원시 권선구 서둔동  373,37.268321,126.997644,1989,전용주,도로관리과,031-228-4309,2020-08-21
13237,수원시,,경기도 수원시 권선구 서둔동  373,37.267886,126.997762,1989,전용주,도로관리과,031-228-4309,2020-08-21
13238,수원시,,경기도 수원시 권선구 서둔동  294-3,37.267819,126.9977,1989,전용주,도로관리과,031-228-4309,2020-08-21
13239,수원시,,경기도 수원시 권선구 서둔동  294-3,37.26778,126.997131,1989,전용주,도로관리과,031-228-4309,2020-08-21
13240,수원시,,경기도 수원시 권선구 서둔동  294-3,37.267744,126.996784,1989,벽부주,도로관리과,031-228-4309,2020-08-21
13241,수원시,,경기도 수원시 권선구 서둔동  296-44,37.267737,126.996536,1989,전용주,도로관리과,031-228-4309,2020-08-21
13242,수원시,,경기도 수원시 권선구 서둔동  373,37.267728,126.997835,2015,전용주,도로관리과,031-228-4309,2020-08-21
13243,수원시,,경기도 수원시 권선구 서둔동  387,37.266796,126.995302,2015,전용주,도로관리과,031-228-4309,2020-08-21
13244,수원시,,경기도 수원시 권선구 서둔동  387,37.267686,126.99743,2015,전용주,도로관리과,031-228-4309,2020-08-21
13245,수원시,,경기도 수원시 권선구 서둔동  387,37.267665,126.997108,2015,전용주,도로관리과,031-228-4309,2020-08-21
13246,수원시,,경기도 수원시 권선구 서둔동  387,37.267647,126.99684,2015,전용주,도로관리과,031-228-4309,2020-08-21
13247,수원시,,경기도 수원시 권선구 서둔동  373,37.267627,126.996505,2015,전용주,도로관리과,031-228-4309,2020-08-21
13248,수원시,,경기도 수원시 권선구 서둔동  373,37.267595,126.996184,2015,전용주,도로관리과,031-228-4309,2020-08-21
13249,수원시,,경기도 수원시 권선구 서둔동  373,37.267541,126.995798,2015,전용주,도로관리과,031-228-4309,2020-08-21
13250,수원시,,경기도 수원시 권선구 서둔동  373,37.267445,126.995519,2015,전용주,도로관리과,031-228-4309,2020-08-21
13251,수원시,,경기도 수원시 권선구 서둔동  387,37.267172,126.99542,2015,전용주,도로관리과,031-228-4309,2020-08-21
13252,수원시,,경기도 수원시 권선구 서둔동  373,37.266798,126.995138,2005,전용주,도로관리과,031-228-4309,2020-08-21
13253,수원시,,경기도 수원시 권선구 서둔동  371,37.266911,126.994166,2005,전용주,도로관리과,031-228-4309,2020-08-21
13254,수원시,,경기도 수원시 권선구 서둔동  371,37.266906,126.993811,2005,전용주,도로관리과,031-228-4309,2020-08-21
13255,수원시,,경기도 수원시 권선구 서둔동  373,37.266789,126.994405,2005,벽부주,도로관리과,031-228-4309,2020-08-21
13256,수원시,,경기도 수원시 권선구 서둔동  373,37.266789,126.993867,2005,전용주,도로관리과,031-228-4309,2020-08-21
13257,수원시,,경기도 수원시 권선구 서둔동  371,37.267019,126.995209,2005,전용주,도로관리과,031-228-4309,2020-08-21
13258,수원시,,경기도 수원시 권선구 서둔동  371,37.26733,126.995324,2005,전용주,도로관리과,031-228-4309,2020-08-21
