,gid,cnt_light,total_cnt_securitylight,old_area_ratio,sangga_area_ratio,cnt_cctv,cnt_112,traffic,클러스터
776,다사55aa23ba,17,35,0.0566624,0.0532896,18,122.0,49.0,4
777,다사55aa23bb,6,2,0.004128,0.0,0,34.0,4.0,1
778,다사55aa24aa,0,0,0.0,0.0,0,1.0,0.0,1
779,다사55aa24ab,0,0,0.0,0.0,0,0.0,0.0,1
780,다사55aa24ba,0,1,0.0,0.0,0,0.0,0.0,1
781,다사55aa24bb,0,0,0.0,0.026448,0,0.0,0.0,1
782,다사55aa25aa,2,0,0.0,0.030768,0,1.0,0.0,1
783,다사55aa25ab,0,0,0.0,0.0,0,0.0,0.0,1
784,다사55aa25ba,0,0,0.0,0.0,0,0.0,0.0,1
785,다사55aa25bb,0,0,0.0,0.0,0,0.0,0.0,1
786,다사55aa26aa,0,0,0.0,0.0,0,0.0,0.0,1
787,다사55aa26ab,0,0,0.0,0.0,0,0.0,0.0,1
788,다사55ab14aa,0,0,0.0,0.0,0,0.0,0.0,1
789,다사55ab14ab,0,0,0.0,0.0,0,0.0,0.0,1
790,다사55ab14ba,0,0,0.0,0.0,0,0.0,0.0,1
791,다사55ab14bb,0,0,0.0,0.0,0,0.0,0.0,1
792,다사55ab15aa,0,0,0.0,0.0,0,0.0,0.0,1
793,다사55ab15ab,0,0,0.0,0.0,0,0.0,0.0,1
794,다사55ab15ba,0,0,0.0,0.0,0,0.0,0.0,1
795,다사55ab15bb,0,0,0.0,0.0,0,0.0,0.0,1
796,다사55ab16aa,0,0,0.0,0.0,0,0.0,0.0,1
797,다사55ab16ab,0,0,0.0,0.0,0,0.0,0.0,1
798,다사55ab16ba,0,0,0.0,0.0,0,0.0,0.0,1
799,다사55ab16bb,0,0,0.0,0.0,0,0.0,0.0,1
800,다사55ab17aa,0,0,0.0,0.0,0,0.0,0.0,1
801,다사55ab17ab,0,0,0.0,0.027568,3,4.0,0.0,1
802,다사55ab17ba,5,2,0.0,0.06912,3,14.0,17.0,1
803,다사55ab17bb,25,16,0.0,0.129248,8,95.0,45.0,5
804,다사55ab18aa,41,16,0.020064,0.126528,17,153.0,15.0,2
805,다사55ab18ab,47,0,0.0,0.901392,3,134.0,51.0,2
806,다사55ab18ba,17,1,0.0,0.0,2,177.0,58.0,5
807,다사55ab18bb,24,1,0.0,0.0,15,43.0,17.0,9
808,다사55ab19aa,42,5,0.0,0.023392,0,123.0,24.0,2
809,다사55ab19ab,36,0,0.0,0.045072,4,58.0,8.0,9
810,다사55ab19ba,21,0,0.0,0.0,0,13.0,16.0,9
811,다사55ab19bb,5,29,0.0332608,0.0273024,22,139.0,32.0,4
812,다사55ab20aa,5,55,0.064295904,0.0256352,36,191.0,17.0,7
813,다사55ab20ab,8,40,0.084408,0.06932672,25,324.0,33.0,7
814,다사55ab20ba,31,9,0.0412415999999999,0.067104,15,186.0,19.0,9
815,다사55ab20bb,6,0,0.0,0.003072,11,33.0,0.0,1
816,다사55ab21aa,17,0,0.0,0.0,4,38.0,8.0,9
817,다사55ab21ab,12,0,0.0,0.0,0,84.0,49.0,9
818,다사55ab21ba,17,2,0.0100512,0.0114767999999999,12,206.0,31.0,9
819,다사55ab21bb,25,5,0.0047056,0.0046672,7,120.0,26.0,9
820,다사55ab22aa,29,10,0.0,0.0563551999999999,10,458.0,38.0,4
821,다사55ab22ab,18,0,0.0,0.0,29,131.0,27.0,4
822,다사55ab22ba,17,1,0.0,0.006352,10,114.0,32.0,9
823,다사55ab22bb,14,15,0.085352,0.086056,14,220.0,37.0,4
824,다사55ab23aa,8,45,0.10414472,0.05812896,27,298.0,23.0,7
825,다사55ab23ab,17,27,0.0679424,0.2099568,22,238.0,61.0,4
826,다사55ab23ba,9,36,0.05658096,0.054976,28,177.0,24.0,7
827,다사55ab23bb,6,11,0.015696,0.00968,9,115.0,4.0,1
828,다사55ab24aa,0,0,0.0,0.0,0,1.0,0.0,1
829,다사55ab24ab,0,0,0.0,0.0,0,1.0,0.0,1
830,다사55ab24ba,0,0,0.0,0.0,0,0.0,0.0,1
831,다사55ab24bb,0,0,0.0,0.0,0,0.0,0.0,1
832,다사55ab25aa,0,0,0.0,0.0,0,0.0,0.0,1
833,다사55ab25ab,0,0,0.0,0.0,0,0.0,0.0,1
834,다사55ab25ba,0,0,0.0,0.0,0,0.0,0.0,1
835,다사55ab25bb,0,0,0.0,0.0,0,0.0,0.0,1
836,다사55ab26aa,0,0,0.0,0.0,0,0.0,0.0,1
837,다사55ab26ab,0,0,0.0,0.0,0,0.0,0.0,1
838,다사55ab26ba,0,0,0.0,0.0,0,0.0,0.0,1
839,다사55ba14aa,0,0,0.0,0.0,0,0.0,0.0,1
840,다사55ba14ab,0,0,0.0,0.0,0,0.0,0.0,1
841,다사55ba14ba,0,0,0.0,0.0,0,2.0,0.0,1
842,다사55ba14bb,0,0,0.0,0.0,0,4.0,2.0,1
843,다사55ba15aa,0,0,0.0,0.0,0,0.0,0.0,1
844,다사55ba15ab,0,0,0.0,0.0,0,0.0,0.0,1
845,다사55ba15ba,0,0,0.0,0.0,0,0.0,0.0,1
846,다사55ba15bb,0,0,0.0,0.0,0,0.0,0.0,1
847,다사55ba16aa,0,0,0.0,0.0,0,0.0,0.0,1
848,다사55ba16ab,0,0,0.0,0.0,0,0.0,0.0,1
849,다사55ba16ba,0,0,0.0,0.0,0,0.0,0.0,1
850,다사55ba16bb,0,0,0.0,0.0,0,0.0,0.0,1
851,다사55ba17aa,0,0,0.0,0.0,0,0.0,0.0,1
852,다사55ba17ab,0,0,0.0,0.0,5,0.0,0.0,1
853,다사55ba17ba,0,0,0.0,0.0,0,1.0,0.0,1
854,다사55ba17bb,24,0,0.0,0.006848,2,146.0,4.0,9
855,다사55ba18aa,22,4,0.0,0.07376,4,55.0,22.0,9
856,다사55ba18ab,61,9,0.0,0.3284064,3,67.0,39.0,2
857,다사55ba18ba,3,0,0.0,1.420992,8,1676.0,184.0,0
858,다사55ba18bb,23,15,0.0294256,0.05291792,9,1680.0,127.0,0
859,다사55ba19aa,31,14,0.0483488,0.0590784,4,440.0,25.0,9
860,다사55ba19ab,12,1,0.0,0.0,0,31.0,8.0,1
861,다사55ba19ba,0,0,0.0,0.0,0,2.0,9.0,1
862,다사55ba19bb,0,15,0.0141728,0.0072768,5,62.0,4.0,1
863,다사55ba20aa,8,44,0.10959232,0.15552,31,560.0,32.0,7
864,다사55ba20ab,0,23,0.0425472,0.0034704,25,174.0,16.0,4
865,다사55ba20ba,0,0,0.0,0.0,0,25.0,5.0,1
866,다사55ba20bb,0,1,0.160672,0.157536,14,11.0,4.0,1
867,다사55ba21aa,19,15,0.037568,0.0,13,84.0,30.0,9
868,다사55ba21ab,17,28,0.06646848,0.14085728,12,289.0,56.0,4
869,다사55ba21ba,3,61,0.176821424,0.05172784,12,345.0,30.0,7
870,다사55ba21bb,15,24,0.1387152,0.1098864,13,337.0,33.0,4
871,다사55ba22aa,37,10,0.0191615999999999,0.031376,3,152.0,24.0,9
872,다사55ba22ab,0,0,0.0,0.0,5,15.0,2.0,1
873,다사55ba22ba,9,0,0.033728,0.067824,4,53.0,11.0,1
874,다사55ba22bb,10,43,0.097008,0.051976,25,250.0,23.0,7
875,다사55ba23aa,7,47,0.08193024,0.1192582399999999,25,292.0,32.0,7
876,다사55ba23ab,9,43,0.08099488,0.1106656,15,163.0,21.0,7
877,다사55ba23ba,14,26,0.046448,0.0156016,13,122.0,6.0,4
878,다사55ba23bb,10,12,0.138464,0.104784,5,12.0,15.0,9
879,다사55ba24aa,3,2,0.0,0.01568,5,2.0,5.0,1
880,다사55ba24ab,0,0,0.0,0.0,0,0.0,0.0,1
881,다사55ba24ba,0,0,0.0,0.0,0,0.0,0.0,1
882,다사55ba24bb,0,0,0.0,0.0,0,0.0,0.0,1
883,다사55ba25aa,0,0,0.0,0.0,0,0.0,0.0,1
884,다사55ba25ab,0,0,0.0,0.0,0,0.0,0.0,1
885,다사55ba25ba,0,0,0.0,0.0,0,0.0,0.0,1
886,다사55ba25bb,0,0,0.0,0.0,0,0.0,0.0,1
887,다사55ba26aa,0,0,0.0,0.0,0,0.0,0.0,1
888,다사55ba26ab,0,0,0.0,0.0,0,0.0,0.0,1
889,다사55ba26ba,0,0,0.0,0.0,0,0.0,0.0,1
890,다사55bb14ab,0,0,0.0,0.0,0,0.0,0.0,1
891,다사55bb14ba,0,0,0.0,0.0,0,0.0,0.0,1
892,다사55bb14bb,0,0,0.0,0.0,0,0.0,0.0,1
893,다사55bb15aa,0,0,0.0,0.0,0,0.0,0.0,1
894,다사55bb15ab,0,0,0.0,0.0,0,0.0,0.0,1
895,다사55bb15ba,0,0,0.0,0.0,0,0.0,0.0,1
896,다사55bb15bb,0,0,0.0,0.0,0,0.0,0.0,1
897,다사55bb16aa,0,0,0.0,0.0,0,0.0,0.0,1
898,다사55bb16ab,0,0,0.0,0.0,0,0.0,0.0,1
899,다사55bb16ba,0,0,0.0,0.0,0,0.0,0.0,1
900,다사55bb16bb,0,0,0.0,0.0,0,0.0,0.0,1
901,다사55bb17aa,0,0,0.0,0.0,0,0.0,0.0,1
902,다사55bb17ab,0,0,0.0,0.0,3,1.0,0.0,1
903,다사55bb17ba,0,0,0.0,0.0,0,0.0,0.0,1
904,다사55bb17bb,23,0,0.0,0.051312,3,23.0,5.0,9
905,다사55bb18aa,14,0,0.0,0.0,0,34.0,8.0,1
906,다사55bb18ab,53,19,0.0089584,0.0099376,37,201.0,26.0,2
907,다사55bb18ba,38,6,0.155296,0.21849104,18,2459.0,96.0,0
908,다사55bb18bb,12,9,0.1553744,0.22574848,37,4465.0,98.0,0
909,다사55bb19aa,6,36,0.06607072,0.0513295999999999,36,1570.0,16.0,0
910,다사55bb19ab,27,31,0.04139568,0.03023856,21,837.0,22.0,4
911,다사55bb19ba,14,23,0.01225216,0.023152,8,110.0,8.0,9
912,다사55bb19bb,16,20,0.0253136,0.019576,8,74.0,21.0,9
913,다사55bb20aa,11,38,0.1805232,0.2945616,35,490.0,58.0,7
914,다사55bb20ab,0,38,0.04922864,0.0121248,26,322.0,12.0,7
915,다사55bb20ba,0,1,0.0,0.004656,3,62.0,5.0,1
916,다사55bb20bb,0,0,0.0,0.0,0,27.0,6.0,1
917,다사55bb21aa,14,19,0.03567616,0.0344511999999999,17,151.0,30.0,4
918,다사55bb21ab,20,41,0.122344,0.3312752,16,516.0,50.0,4
919,다사55bb21ba,12,33,0.4505055999999999,0.087032,7,241.0,24.0,4
920,다사55bb21bb,2,50,0.11653936,0.0667008,32,320.0,23.0,7
921,다사55bb22aa,28,43,0.0723616,0.0199568,18,122.0,30.0,4
922,다사55bb22ab,7,8,0.016432,0.0064608,9,61.0,2.0,1
923,다사55bb22ba,5,4,0.0,0.2234143999999999,23,156.0,9.0,4
924,다사55bb22bb,12,34,0.14791792,0.0924416,28,309.0,31.0,7
925,다사55bb23aa,26,20,0.15212,0.2629104,26,234.0,66.0,4
926,다사55bb23ab,14,45,0.0749728,0.031376,36,147.0,36.0,7
927,다사55bb23ba,3,16,0.016432,0.007104,9,37.0,16.0,1
928,다사55bb23bb,0,3,0.0,0.329248,0,1.0,14.0,1
929,다사55bb24aa,8,13,0.042832,0.135216,5,15.0,7.0,1
930,다사55bb24ab,0,5,0.0,0.050752,0,16.0,0.0,1
931,다사55bb24ba,0,0,0.0,0.0,0,1.0,0.0,1
932,다사55bb24bb,0,0,0.0,0.0,0,0.0,0.0,1
933,다사55bb25aa,0,0,0.0,0.0,0,0.0,0.0,1
934,다사55bb25ab,0,0,0.0,0.0,0,0.0,0.0,1
935,다사55bb25ba,0,0,0.0,0.0,0,0.0,0.0,1
936,다사55bb25bb,0,0,0.0,0.0,0,0.0,0.0,1
937,다사55bb26aa,0,0,0.0,0.0,0,0.0,0.0,1
938,다사55bb26ab,0,0,0.0,0.0,0,0.0,0.0,1
939,다사55bb26ba,0,0,0.0,0.0,0,0.0,0.0,1
940,다사56aa14ab,0,0,0.0,0.0,0,0.0,0.0,1
941,다사56aa14ba,0,0,0.0,0.0,0,0.0,0.0,1
942,다사56aa14bb,0,0,0.0,0.0,0,0.0,0.0,1
943,다사56aa15aa,0,0,0.0,0.0,0,0.0,0.0,1
944,다사56aa15ab,0,0,0.0,0.0,0,1.0,0.0,1
945,다사56aa15ba,0,0,0.0,0.0,0,0.0,0.0,1
946,다사56aa15bb,0,0,0.0,0.0,0,0.0,0.0,1
947,다사56aa16aa,0,0,0.0,0.0,0,0.0,0.0,1
948,다사56aa16ab,0,0,0.0,0.0,0,0.0,0.0,1
949,다사56aa16ba,0,0,0.0,0.0,0,1.0,0.0,1
950,다사56aa16bb,2,1,0.0,0.0,0,3.0,4.0,1
951,다사56aa17aa,22,15,0.0,0.10256,9,53.0,8.0,9
952,다사56aa17ab,11,4,0.0,0.047344,12,45.0,2.0,9
953,다사56aa17ba,6,0,0.0,0.044672,4,43.0,21.0,1
954,다사56aa17bb,30,18,0.02388656,0.0236368,13,98.0,25.0,4
955,다사56aa18aa,40,6,0.0090204799999999,0.02442448,16,166.0,14.0,2
956,다사56aa18ab,20,41,0.040024288,0.01700656,29,157.0,24.0,7
957,다사56aa18ba,0,17,0.0,0.002832,22,231.0,18.0,4
958,다사56aa18bb,20,41,0.1725304,0.2533380799999999,29,2062.0,58.0,0
959,다사56aa19aa,13,43,0.0658336,0.1183951999999999,48,2563.0,27.0,0
960,다사56aa19ab,15,47,0.06350048,0.0519711999999999,34,314.0,7.0,7
961,다사56aa19ba,16,47,0.05654384,0.0427856,34,231.0,3.0,7
962,다사56aa19bb,3,27,0.03227664,0.00268,22,109.0,11.0,4
963,다사56aa20aa,12,33,0.02692416,0.09354512,20,280.0,26.0,4
964,다사56aa20ab,14,33,0.0932163199999999,0.0660384,24,279.0,30.0,4
965,다사56aa20ba,5,33,0.06408576,0.1004576,25,222.0,15.0,7
966,다사56aa20bb,7,21,0.04151824,0.0337456,12,149.0,20.0,4
967,다사56aa21aa,20,31,0.0978031999999999,0.1239488,11,333.0,23.0,4
968,다사56aa21ab,14,37,0.15578912,0.1566943999999999,18,235.0,36.0,4
969,다사56aa21ba,5,31,0.2446886399999999,0.077648,6,225.0,30.0,4
970,다사56aa21bb,9,36,0.1023743999999999,0.0241264,23,215.0,31.0,7
971,다사56aa22aa,52,64,0.09696648,0.06597008,22,274.0,33.0,7
972,다사56aa22ab,32,63,0.0833984,0.0813616,18,227.0,26.0,7
973,다사56aa22ba,5,32,0.09041808,0.0428992,21,188.0,31.0,4
974,다사56aa22bb,14,31,0.0701056,0.1234223999999999,13,506.0,62.0,4
975,다사56aa23aa,11,1,0.0090904,0.0496,13,199.0,57.0,5
976,다사56aa23ab,13,14,0.01258816,0.027072,14,86.0,60.0,5
977,다사56aa23ba,12,20,0.01552,0.058832,12,16.0,13.0,9
978,다사56aa23bb,0,2,0.0,0.0,0,4.0,2.0,1
979,다사56aa24aa,0,0,0.0,0.0,0,0.0,0.0,1
980,다사56aa24ab,0,7,0.0,0.019472,3,3.0,0.0,1
981,다사56aa24ba,0,0,0.0,0.0,2,0.0,0.0,1
982,다사56aa24bb,0,0,0.0,0.0,0,0.0,0.0,1
983,다사56aa25aa,0,0,0.0,0.0,0,0.0,0.0,1
984,다사56aa25ab,0,0,0.0,0.0,0,0.0,0.0,1
985,다사56aa25ba,0,0,0.0,0.0,0,0.0,0.0,1
986,다사56aa25bb,0,0,0.0,0.0,0,1.0,0.0,1
987,다사56aa26aa,0,0,0.0,0.0,0,0.0,0.0,1
988,다사56aa26ab,0,0,0.0,0.0,0,0.0,0.0,1
989,다사56aa26ba,0,0,0.0,0.0,0,0.0,0.0,1
990,다사56aa26bb,0,0,0.0,0.0,0,0.0,0.0,1
991,다사56ab14ab,0,0,0.0,0.0,0,1.0,0.0,1
992,다사56ab14ba,0,0,0.0,0.0,0,0.0,0.0,1
993,다사56ab14bb,0,0,0.0,0.0,0,0.0,0.0,1
994,다사56ab15aa,0,0,0.0,0.0,0,0.0,0.0,1
995,다사56ab15ab,0,0,0.0,0.0,0,0.0,0.0,1
996,다사56ab15ba,0,0,0.0,0.0,0,0.0,0.0,1
997,다사56ab15bb,0,0,0.0,0.0,0,2.0,0.0,1
998,다사56ab16aa,0,0,0.0,0.0,0,0.0,0.0,1
999,다사56ab16ab,0,0,0.0,0.0,0,0.0,1.0,1
1000,다사56ab16ba,0,0,0.0,0.0,0,0.0,0.0,1
1001,다사56ab16bb,2,13,0.0,0.07096,8,34.0,9.0,1
1002,다사56ab17aa,9,42,0.00472,0.081776,31,146.0,15.0,7
1003,다사56ab17ab,28,37,0.05093616,0.049056,23,146.0,38.0,4
1004,다사56ab17ba,52,19,0.0140463999999999,0.0135936,21,148.0,26.0,2
1005,다사56ab17bb,35,20,0.03345696,0.01268128,19,313.0,19.0,4
1006,다사56ab18aa,32,12,0.0468784,0.064896,19,191.0,31.0,4
1007,다사56ab18ab,29,30,0.0546071999999999,0.093632,36,248.0,42.0,7
1008,다사56ab18ba,5,51,0.02055296,0.01748096,39,172.0,19.0,7
1009,다사56ab18bb,8,49,0.02398736,0.050048,47,205.0,20.0,7
1010,다사56ab19aa,39,19,0.0708608,0.1068096,30,792.0,46.0,4
1011,다사56ab19ab,18,52,0.04583728,0.0350271999999999,38,248.0,5.0,7
1012,다사56ab19ba,4,26,0.0374144,0.005712,13,99.0,1.0,4
1013,다사56ab19bb,10,17,0.04517152,0.034408,17,71.0,1.0,4
1014,다사56ab20aa,7,13,0.02772448,0.014752,17,73.0,1.0,9
1015,다사56ab20ab,3,11,0.02053584,0.0090964799999999,11,51.0,3.0,1
1016,다사56ab20ba,9,8,0.00632,0.060064,7,42.0,10.0,9
1017,다사56ab20bb,31,14,0.0841616,0.0823696,6,323.0,43.0,5
1018,다사56ab21aa,5,40,0.0412928,0.04912,14,306.0,17.0,4
1019,다사56ab21ab,7,42,0.08412,0.0776256,19,304.0,8.0,7
1020,다사56ab21ba,16,27,0.2067992,0.1906167999999999,19,244.0,36.0,4
1021,다사56ab21bb,8,36,0.1011984,0.08584704,19,301.0,45.0,4
1022,다사56ab22aa,22,8,0.0252192,0.0233744,10,217.0,36.0,9
1023,다사56ab22ab,18,8,0.0143872,0.0785648,5,203.0,30.0,9
1024,다사56ab22ba,16,28,0.0818896,0.1624464,21,406.0,86.0,4
1025,다사56ab22bb,11,0,0.0,0.3547744,1,246.0,53.0,5
1026,다사56ab23aa,9,0,0.0,0.0,5,176.0,59.0,5
1027,다사56ab23ab,1,1,0.209296,0.0,0,3.0,15.0,1
1028,다사56ab23ba,0,11,0.0,0.0,5,2.0,10.0,1
1029,다사56ab23bb,6,5,0.0,0.014144,0,9.0,0.0,1
1030,다사56ab24aa,1,0,0.0,0.0,0,2.0,0.0,1
1031,다사56ab24ab,0,1,0.0,0.0,0,0.0,0.0,1
1032,다사56ab24ba,0,6,0.0,0.0,0,2.0,0.0,1
1033,다사56ab24bb,0,0,0.0,0.0,0,1.0,0.0,1
1034,다사56ab25aa,0,0,0.0,0.0,4,0.0,0.0,1
1035,다사56ab25ab,0,0,0.0,0.0,0,1.0,0.0,1
1036,다사56ab25ba,0,0,0.0,0.0,0,0.0,0.0,1
1037,다사56ab25bb,0,0,0.0,0.0,0,0.0,0.0,1
1038,다사56ab26aa,0,0,0.0,0.0,0,0.0,0.0,1
1039,다사56ab26ab,0,0,0.0,0.0,0,0.0,0.0,1
1040,다사56ab26ba,0,0,0.0,0.0,0,0.0,0.0,1
1041,다사56ab26bb,0,0,0.0,0.0,0,0.0,0.0,1
1042,다사56ba14ab,0,0,0.0,0.0,0,0.0,3.0,1
1043,다사56ba14ba,0,0,0.0,0.0,0,0.0,0.0,1
1044,다사56ba14bb,0,0,0.0,0.0,0,0.0,0.0,1
1045,다사56ba15aa,0,0,0.0,0.0,0,0.0,0.0,1
1046,다사56ba15ab,0,0,0.0,0.0,0,0.0,0.0,1
1047,다사56ba15ba,0,0,0.0,0.0,0,0.0,0.0,1
1048,다사56ba15bb,0,0,0.0,0.0,0,0.0,0.0,1
1049,다사56ba16aa,0,0,0.0,0.0,0,0.0,8.0,1
1050,다사56ba16ab,0,0,0.0,0.0,0,0.0,16.0,1
1051,다사56ba16ba,0,3,0.01096,0.0,4,14.0,4.0,1
1052,다사56ba16bb,6,28,0.02908272,0.056048,3,113.0,31.0,4
1053,다사56ba17aa,14,40,0.08126888,0.08936,5,188.0,33.0,4
1054,다사56ba17ab,42,26,0.01892752,0.1395312,20,565.0,70.0,4
1055,다사56ba17ba,13,37,0.06661984,0.0208655999999999,14,329.0,26.0,4
1056,다사56ba17bb,27,16,0.07589448,0.1083904,14,354.0,23.0,4
1057,다사56ba18aa,19,41,0.0592376,0.0131136,37,190.0,23.0,7
1058,다사56ba18ab,38,22,0.02588192,0.05870512,10,221.0,32.0,4
1059,다사56ba18ba,29,12,0.008816,0.0205952,4,184.0,19.0,9
1060,다사56ba18bb,16,7,0.002592,0.009648,8,53.0,5.0,9
1061,다사56ba19aa,29,21,0.02543552,0.06194976,10,202.0,32.0,4
1062,다사56ba19ab,37,11,0.026736,0.017184,16,99.0,2.0,2
1063,다사56ba19ba,9,0,0.0,0.0,4,113.0,2.0,1
1064,다사56ba19bb,7,0,0.0,0.873008,9,19.0,0.0,1
1065,다사56ba20aa,0,0,0.0,1.9347144,4,11.0,0.0,6
1066,다사56ba20ab,0,0,0.0,0.0,0,12.0,0.0,1
1067,다사56ba20ba,6,20,0.01551776,0.02419696,19,66.0,5.0,4
1068,다사56ba20bb,25,31,0.033596688,0.04744688,14,234.0,13.0,4
1069,다사56ba21aa,12,35,0.0805443199999999,0.0730783999999999,20,289.0,13.0,4
1070,다사56ba21ab,6,43,0.17905224,0.19494024,31,537.0,28.0,7
1071,다사56ba21ba,23,22,0.09580752,0.1437472,26,536.0,75.0,4
1072,다사56ba21bb,18,34,0.059504,0.036284,11,932.0,42.0,4
1073,다사56ba22aa,10,4,0.0016832,0.0111104,0,93.0,10.0,1
1074,다사56ba22ab,8,0,0.0,0.057656,0,50.0,20.0,1
1075,다사56ba22ba,19,27,0.1129968,0.1413984,19,371.0,47.0,4
1076,다사56ba22bb,19,0,0.0,0.03136,9,210.0,29.0,9
1077,다사56ba23aa,7,0,0.0,0.0052896,5,131.0,66.0,5
1078,다사56ba23ab,14,6,0.238336,0.0944,5,18.0,17.0,9
1079,다사56ba23ba,0,15,0.2004,0.019936,3,10.0,23.0,1
1080,다사56ba23bb,0,1,0.0,0.0,0,13.0,3.0,1
1081,다사56ba24aa,0,0,0.0,0.0,0,0.0,0.0,1
1082,다사56ba24ab,0,0,0.0,0.0,0,0.0,0.0,1
1083,다사56ba24ba,0,0,0.0,0.0,0,0.0,0.0,1
1084,다사56ba24bb,0,0,0.0,0.0,0,0.0,0.0,1
1085,다사56ba25aa,0,3,0.0,0.0,0,0.0,0.0,1
1086,다사56ba25ab,0,1,0.0,0.0,0,1.0,0.0,1
1087,다사56ba25ba,0,0,0.0,0.0,0,0.0,0.0,1
1088,다사56ba25bb,0,0,0.0,0.0,0,0.0,0.0,1
1089,다사56ba26aa,0,0,0.0,0.0,0,0.0,0.0,1
1090,다사56ba26ab,0,0,0.0,0.0,0,0.0,0.0,1
1091,다사56ba26ba,0,0,0.0,0.0,0,0.0,0.0,1
1092,다사56ba26bb,0,0,0.0,0.0,0,0.0,0.0,1
1093,다사56ba27aa,0,0,0.0,0.0,3,0.0,0.0,1
1094,다사56ba27ab,0,0,0.0,0.0,0,0.0,0.0,1
1095,다사56bb14aa,0,0,0.0,0.0,0,0.0,0.0,1
1096,다사56bb14ab,0,0,0.0,0.0,0,0.0,0.0,1
1097,다사56bb14ba,0,0,0.0,0.0,0,0.0,0.0,1
1098,다사56bb14bb,0,0,0.0,0.0,0,0.0,0.0,1
1099,다사56bb15aa,0,0,0.0,0.0,0,0.0,0.0,1
1100,다사56bb15ab,0,0,0.0,0.0,0,0.0,0.0,1
1101,다사56bb15ba,0,0,0.0,0.0,0,0.0,0.0,1
1102,다사56bb15bb,0,0,0.0,0.0,0,1.0,5.0,1
1103,다사56bb16aa,8,2,0.007112,0.0293207999999999,0,42.0,50.0,9
1104,다사56bb16ab,13,7,0.0024608,0.1180912,0,214.0,61.0,5
1105,다사56bb16ba,14,17,0.030152,0.0708976,7,233.0,33.0,4
1106,다사56bb16bb,8,42,0.0745488,0.0756176,26,414.0,26.0,7
1107,다사56bb17aa,38,45,0.05517264,0.0719139199999999,14,333.0,55.0,4
1108,다사56bb17ab,6,46,0.0818550399999999,0.01816,24,279.0,43.0,7
1109,다사56bb17ba,0,69,0.03927208,0.010032,34,234.0,13.0,7
1110,다사56bb17bb,18,42,0.05259296,0.0210304,7,285.0,23.0,4
1111,다사56bb18aa,15,46,0.08471832,0.05174496,15,310.0,42.0,4
1112,다사56bb18ab,34,19,0.024092,0.1049631999999999,16,260.0,21.0,4
1113,다사56bb18ba,31,13,0.0170415999999999,0.07777392,19,151.0,29.0,4
1114,다사56bb18bb,3,1,0.015984,0.02,5,100.0,6.0,1
1115,다사56bb19aa,13,19,0.05784,0.03687344,10,743.0,18.0,4
1116,다사56bb19ab,28,23,0.06533904,0.03777552,18,254.0,35.0,4
1117,다사56bb19ba,0,19,0.030916,0.06025024,13,74.0,1.0,1
1118,다사56bb19bb,0,5,0.007456,0.011808,10,34.0,0.0,1
1119,다사56bb20aa,3,44,0.087744272,0.012992,20,107.0,2.0,7
1120,다사56bb20ab,3,5,0.027152,0.025776,5,158.0,11.0,1
1121,다사56bb20ba,23,20,0.0814016,0.05316032,22,103.0,21.0,4
1122,다사56bb20bb,26,46,0.0480662399999999,0.06044704,20,202.0,16.0,7
1123,다사56bb21aa,22,11,0.06486048,0.06921888,10,404.0,51.0,5
1124,다사56bb21ab,31,30,0.2372448,0.2619696,18,2429.0,82.0,0
1125,다사56bb21ba,17,45,0.12990872,0.1044736,12,698.0,22.0,4
1126,다사56bb21bb,11,77,0.03687152,0.0272432,13,136.0,30.0,7
1127,다사56bb22aa,21,30,0.0779663999999999,0.093168,5,260.0,51.0,4
1128,다사56bb22ab,10,47,0.14919344,0.1622688,16,283.0,23.0,7
1129,다사56bb22ba,3,42,0.250168,0.0574528,17,227.0,26.0,7
1130,다사56bb22bb,21,31,0.0439856,0.0488816,20,258.0,25.0,4
1131,다사56bb23aa,31,6,0.0,0.065536,9,95.0,47.0,5
1132,다사56bb23ab,14,4,0.0,0.025152,0,45.0,23.0,9
1133,다사56bb23ba,0,0,0.0,0.0,0,4.0,1.0,1
1134,다사56bb23bb,0,0,0.0,0.0,0,4.0,0.0,1
1135,다사56bb24aa,0,0,0.0,0.0,0,0.0,0.0,1
1136,다사56bb24ab,0,0,0.0,0.0,0,0.0,0.0,1
1137,다사56bb24ba,0,0,0.0,0.0,0,0.0,0.0,1
1138,다사56bb24bb,0,4,0.0,0.0,0,0.0,1.0,1
1139,다사56bb25aa,0,3,0.0,0.0,0,0.0,1.0,1
1140,다사56bb25ab,0,7,0.0,0.018976,5,15.0,0.0,1
1141,다사56bb25ba,0,7,0.0,0.003184,0,4.0,0.0,1
1142,다사56bb25bb,0,1,0.0,0.007584,0,1.0,0.0,1
1143,다사56bb26aa,0,0,0.0,0.0,0,0.0,0.0,1
1144,다사56bb26ab,0,0,0.0,0.0,0,0.0,0.0,1
1145,다사56bb26ba,0,0,0.0,0.0,0,0.0,0.0,1
1146,다사56bb26bb,0,0,0.0,0.0,0,0.0,0.0,1
1147,다사56bb27aa,0,0,0.0,0.0,0,0.0,0.0,1
1148,다사56bb27ab,0,0,0.0,0.0,0,0.0,0.0,1
1149,다사56bb27ba,0,0,0.0,0.0,0,0.0,0.0,1
1150,다사56bb27bb,0,0,0.0,0.0,0,1.0,0.0,1
